source,league,season_start_year,match_date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals
flashscore_fhg,N1,2025,2026-01-18,fc volendam,utrecht,2,1,1,1
flashscore_fhg,N1,2025,2026-01-18,feyenoord,sparta rotterdam,3,4,2,4
flashscore_fhg,N1,2025,2026-01-18,heerenveen,groningen,0,2,2,2
flashscore_fhg,N1,2025,2026-01-18,heracles,twente,0,2,2,2
flashscore_fhg,RO1,2025,2026-01-18,cfr cluj,otelul,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-18,csikszereda m. ciuc,fc botosani,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-18,dinamo bucuresti,u. cluj,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-19,petrolul,univ. craiova,0,4,2,4
flashscore_fhg,N1,2025,2026-01-21,az alkmaar,excelsior,1,1,0,1
flashscore_fhg,RO1,2025,2026-01-23,fc hermannstadt,dinamo bucuresti,1,2,2,2
flashscore_fhg,RO1,2025,2026-01-23,metaloglobus bucharest,fc arges,0,2,2,2
flashscore_fhg,E0,2025,2026-01-24,bournemouth,liverpool,3,2,1,2
flashscore_fhg,E0,2025,2026-01-24,burnley,tottenham,2,2,0,2
flashscore_fhg,E0,2025,2026-01-24,fulham,brighton,2,1,1,1
flashscore_fhg,E0,2025,2026-01-24,manchester city,wolves,2,0,1,0
flashscore_fhg,E0,2025,2026-01-24,west ham,sunderland,3,1,1,1
flashscore_fhg,F1,2025,2026-01-24,le havre,monaco,0,0,0,0
flashscore_fhg,F1,2025,2026-01-24,marseille,lens,3,1,1,1
flashscore_fhg,F1,2025,2026-01-24,rennes,lorient,0,2,2,2
flashscore_fhg,N1,2025,2026-01-24,ajax,fc volendam,2,0,1,0
flashscore_fhg,N1,2025,2026-01-24,nijmegen,zwolle,2,1,1,1
flashscore_fhg,N1,2025,2026-01-24,psv,nac breda,2,2,0,2
flashscore_fhg,N1,2025,2026-01-24,twente,excelsior,0,0,0,0
flashscore_fhg,P1,2025,2026-01-24,arouca,sporting cp,1,2,2,2
flashscore_fhg,P1,2025,2026-01-24,estoril,vitoria guimaraes,4,2,1,2
flashscore_fhg,P1,2025,2026-01-24,moreirense,santa clara,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-24,u. cluj,unirea slobozia,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-24,univ. craiova,fc botosani,2,0,1,0
flashscore_fhg,D1,2025,2026-01-25,b. monchengladbach,stuttgart,0,3,2,3
flashscore_fhg,D1,2025,2026-01-25,freiburg,fc koln,2,1,1,1
flashscore_fhg,E0,2025,2026-01-25,arsenal,manchester utd,2,3,2,3
flashscore_fhg,E0,2025,2026-01-25,brentford,nottingham,0,2,2,2
flashscore_fhg,E0,2025,2026-01-25,crystal palace,chelsea,1,3,2,3
flashscore_fhg,E0,2025,2026-01-25,newcastle,aston villa,0,2,2,2
flashscore_fhg,F1,2025,2026-01-25,brest,toulouse,0,2,2,2
flashscore_fhg,F1,2025,2026-01-25,lille,strasbourg,1,4,2,4
flashscore_fhg,F1,2025,2026-01-25,metz,lyon,2,5,2,5
flashscore_fhg,F1,2025,2026-01-25,nantes,nice,1,4,2,4
flashscore_fhg,F1,2025,2026-01-25,paris fc,angers,0,0,0,0
flashscore_fhg,N1,2025,2026-01-25,feyenoord,heracles,4,2,1,2
flashscore_fhg,N1,2025,2026-01-25,groningen,sittard,1,2,2,2
flashscore_fhg,N1,2025,2026-01-25,telstar,az alkmaar,0,1,2,1
flashscore_fhg,N1,2025,2026-01-25,utrecht,sparta rotterdam,0,1,2,1
flashscore_fhg,P1,2025,2026-01-25,benfica,estrela,4,0,1,0
flashscore_fhg,P1,2025,2026-01-25,braga,alverca,5,0,1,0
flashscore_fhg,P1,2025,2026-01-25,famalicao,tondela,3,0,1,0
flashscore_fhg,P1,2025,2026-01-25,nacional,rio ave,4,0,1,0
flashscore_fhg,RO1,2025,2026-01-25,fcsb,cfr cluj,1,4,2,4
flashscore_fhg,RO1,2025,2026-01-25,petrolul,farul constanta,0,1,2,1
flashscore_fhg,SP1,2025,2026-01-25,alaves,betis,2,1,1,1
flashscore_fhg,SP1,2025,2026-01-25,atl. madrid,mallorca,3,0,1,0
flashscore_fhg,SP1,2025,2026-01-25,barcelona,oviedo,3,0,1,0
flashscore_fhg,SP1,2025,2026-01-25,real sociedad,celta vigo,3,1,1,1
flashscore_fhg,E0,2025,2026-01-26,everton,leeds,1,1,0,1
flashscore_fhg,P1,2025,2026-01-26,fc porto,gil vicente,3,0,1,0
flashscore_fhg,RO1,2025,2026-01-26,otelul,csikszereda m. ciuc,3,0,1,0
flashscore_fhg,RO1,2025,2026-01-26,uta arad,fc rapid bucuresti,1,2,2,2
flashscore_fhg,SA1,2025,2026-01-26,al hazem,damac,2,1,1,1
flashscore_fhg,SA1,2025,2026-01-26,al ittihad,al okhdood,2,1,1,1
flashscore_fhg,SA1,2025,2026-01-26,al nassr,al taawon,1,0,1,0
flashscore_fhg,SP1,2025,2026-01-26,girona,getafe,1,1,0,1
flashscore_fhg,D1,2025,2026-01-27,st. pauli,rb leipzig,1,1,0,1
flashscore_fhg,D1,2025,2026-01-27,werder bremen,hoffenheim,0,2,2,2
flashscore_fhg,SA1,2025,2026-01-28,al ahli sc,al ettifaq,4,0,1,0
flashscore_fhg,SA1,2025,2026-01-28,al fayha,al khaleej,3,1,1,1
flashscore_fhg,SA1,2025,2026-01-28,al najma,al riyadh,1,1,0,1
flashscore_fhg,SA1,2025,2026-01-29,al fateh,al ittihad,2,2,0,2
flashscore_fhg,SA1,2025,2026-01-29,al hazem,al shabab,0,4,2,4
flashscore_fhg,SA1,2025,2026-01-29,al qadsiah,al hilal,2,2,0,2
flashscore_fhg,D1,2025,2026-01-30,fc koln,wolfsburg,1,0,1,0
flashscore_fhg,F1,2025,2026-01-30,lens,le havre,1,0,1,0
flashscore_fhg,N1,2025,2026-01-30,nac breda,twente,2,2,0,2
flashscore_fhg,P1,2025,2026-01-30,vitoria guimaraes,moreirense,1,0,1,0
flashscore_fhg,RO1,2025,2026-01-30,cfr cluj,metaloglobus bucharest,4,2,1,2
flashscore_fhg,RO1,2025,2026-01-30,dinamo bucuresti,petrolul,1,1,0,1
flashscore_fhg,SA1,2025,2026-01-30,al kholood,al nassr,0,3,2,3
flashscore_fhg,SA1,2025,2026-01-30,al taawon,al okhdood,1,0,1,0
flashscore_fhg,SA1,2025,2026-01-30,neom sc,damac,3,0,1,0
flashscore_fhg,SP1,2025,2026-01-30,espanyol,alaves,1,2,2,2
flashscore_fhg,D1,2025,2026-01-31,augsburg,st. pauli,2,1,1,1
flashscore_fhg,D1,2025,2026-01-31,eintracht frankfurt,bayer leverkusen,1,3,2,3
flashscore_fhg,D1,2025,2026-01-31,hamburger sv,bayern munich,2,2,0,2
flashscore_fhg,D1,2025,2026-01-31,hoffenheim,union berlin,3,1,1,1
flashscore_fhg,D1,2025,2026-01-31,rb leipzig,mainz,1,2,2,2
flashscore_fhg,D1,2025,2026-01-31,werder bremen,b. monchengladbach,1,1,0,1
flashscore_fhg,E0,2025,2026-01-31,brighton,everton,1,1,0,1
flashscore_fhg,E0,2025,2026-01-31,chelsea,west ham,3,2,1,2
flashscore_fhg,E0,2025,2026-01-31,leeds,arsenal,0,4,2,4
flashscore_fhg,E0,2025,2026-01-31,liverpool,newcastle,4,1,1,1
flashscore_fhg,E0,2025,2026-01-31,wolves,bournemouth,0,2,2,2
flashscore_fhg,F1,2025,2026-01-31,lorient,nantes,2,1,1,1
flashscore_fhg,F1,2025,2026-01-31,monaco,rennes,4,0,1,0
flashscore_fhg,F1,2025,2026-01-31,paris fc,marseille,2,2,0,2
flashscore_fhg,N1,2025,2026-01-31,az alkmaar,nijmegen,1,3,2,3
flashscore_fhg,N1,2025,2026-01-31,sparta rotterdam,groningen,2,0,1,0
flashscore_fhg,N1,2025,2026-01-31,zwolle,telstar,4,1,1,1
flashscore_fhg,P1,2025,2026-01-31,alverca,estrela,1,1,0,1
flashscore_fhg,P1,2025,2026-01-31,rio ave,arouca,0,3,2,3
flashscore_fhg,P1,2025,2026-01-31,santa clara,estoril,2,4,2,4
flashscore_fhg,RO1,2025,2026-01-31,fc arges,uta arad,0,1,2,1
flashscore_fhg,RO1,2025,2026-01-31,fc rapid bucuresti,u. cluj,0,2,2,2
flashscore_fhg,RO1,2025,2026-01-31,unirea slobozia,fc hermannstadt,2,3,2,3
flashscore_fhg,SP1,2025,2026-01-31,elche,barcelona,1,3,2,3
flashscore_fhg,SP1,2025,2026-01-31,levante,atl. madrid,0,0,0,0
flashscore_fhg,SP1,2025,2026-01-31,osasuna,villarreal,2,2,0,2
flashscore_fhg,SP1,2025,2026-01-31,oviedo,girona,1,0,1,0
flashscore_fhg,D1,2025,2026-02-01,dortmund,heidenheim,3,2,1,2
flashscore_fhg,D1,2025,2026-02-01,stuttgart,freiburg,1,0,1,0
flashscore_fhg,E0,2025,2026-02-01,aston villa,brentford,0,1,2,1
flashscore_fhg,E0,2025,2026-02-01,manchester utd,fulham,3,2,1,2
flashscore_fhg,E0,2025,2026-02-01,nottingham,crystal palace,1,1,0,1
flashscore_fhg,E0,2025,2026-02-01,tottenham,manchester city,2,2,0,2
flashscore_fhg,F1,2025,2026-02-01,angers,metz,1,0,1,0
flashscore_fhg,F1,2025,2026-02-01,lyon,lille,1,0,1,0
flashscore_fhg,F1,2025,2026-02-01,nice,brest,2,2,0,2
flashscore_fhg,F1,2025,2026-02-01,strasbourg,psg,1,2,2,2
flashscore_fhg,F1,2025,2026-02-01,toulouse,auxerre,0,0,0,0
flashscore_fhg,I1,2025,2026-02-01,como,atalanta,0,0,0,0
flashscore_fhg,I1,2025,2026-02-01,cremonese,inter,0,2,2,2
flashscore_fhg,I1,2025,2026-02-01,parma,juventus,1,4,2,4
flashscore_fhg,I1,2025,2026-02-01,torino,lecce,1,0,1,0
flashscore_fhg,N1,2025,2026-02-01,excelsior,ajax,2,2,0,2
flashscore_fhg,N1,2025,2026-02-01,fc volendam,g.a. eagles,1,1,0,1
flashscore_fhg,N1,2025,2026-02-01,heerenveen,utrecht,1,1,0,1
flashscore_fhg,N1,2025,2026-02-01,heracles,sittard,2,1,1,1
flashscore_fhg,N1,2025,2026-02-01,psv,feyenoord,3,0,1,0
flashscore_fhg,P1,2025,2026-02-01,gil vicente,famalicao,5,0,1,0
flashscore_fhg,P1,2025,2026-02-01,sporting cp,nacional,2,1,1,1
flashscore_fhg,P1,2025,2026-02-01,tondela,benfica,0,0,0,0
flashscore_fhg,RO1,2025,2026-02-01,farul constanta,univ. craiova,4,1,1,1
flashscore_fhg,RO1,2025,2026-02-01,fcsb,csikszereda m. ciuc,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-01,al fateh,al hazem,1,1,0,1
flashscore_fhg,SA1,2025,2026-02-01,al ittihad,al najma,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-01,al shabab,al fayha,1,0,1,0
flashscore_fhg,SP1,2025,2026-02-01,ath bilbao,real sociedad,1,1,0,1
flashscore_fhg,SP1,2025,2026-02-01,betis,valencia,2,1,1,1
flashscore_fhg,SP1,2025,2026-02-01,getafe,celta vigo,0,0,0,0
flashscore_fhg,SP1,2025,2026-02-01,real madrid,rayo vallecano,2,1,1,1
flashscore_fhg,E0,2025,2026-02-02,sunderland,burnley,3,0,1,0
flashscore_fhg,I1,2025,2026-02-02,udinese,as roma,1,0,1,0
flashscore_fhg,P1,2025,2026-02-02,afs,braga,0,4,2,4
flashscore_fhg,P1,2025,2026-02-02,casa pia,fc porto,2,1,1,1
flashscore_fhg,RO1,2025,2026-02-02,fc botosani,otelul,0,0,0,0
flashscore_fhg,SA1,2025,2026-02-02,al hilal,al ahli sc,0,0,0,0
flashscore_fhg,SA1,2025,2026-02-02,al okhdood,neom sc,1,1,0,1
flashscore_fhg,SA1,2025,2026-02-02,al riyadh,al nassr,0,1,2,1
flashscore_fhg,SP1,2025,2026-02-02,mallorca,sevilla,4,1,1,1
flashscore_fhg,I1,2025,2026-02-03,bologna,ac milan,0,3,2,3
flashscore_fhg,RO1,2025,2026-02-03,fc hermannstadt,fc rapid bucuresti,0,3,2,3
flashscore_fhg,RO1,2025,2026-02-03,petrolul,unirea slobozia,1,0,1,0
flashscore_fhg,RO1,2025,2026-02-03,u. cluj,fc arges,3,1,1,1
flashscore_fhg,SA1,2025,2026-02-03,al ettifaq,al taawon,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-03,al khaleej,al qadsiah,0,1,2,1
flashscore_fhg,SA1,2025,2026-02-03,damac,al kholood,0,0,0,0
flashscore_fhg,RO1,2025,2026-02-04,farul constanta,dinamo bucuresti,2,3,2,3
flashscore_fhg,RO1,2025,2026-02-04,metaloglobus bucharest,csikszereda m. ciuc,0,1,2,1
flashscore_fhg,RO1,2025,2026-02-04,uta arad,cfr cluj,0,1,2,1
flashscore_fhg,RO1,2025,2026-02-05,fcsb,fc botosani,2,1,1,1
flashscore_fhg,RO1,2025,2026-02-05,univ. craiova,otelul,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-05,al ahli sc,al hazem,2,0,1,0
flashscore_fhg,SA1,2025,2026-02-05,al fayha,al najma,3,0,1,0
flashscore_fhg,SA1,2025,2026-02-05,al okhdood,al hilal,0,6,2,6
flashscore_fhg,D1,2025,2026-02-06,union berlin,eintracht frankfurt,1,1,0,1
flashscore_fhg,E0,2025,2026-02-06,leeds,nottingham,3,1,1,1
flashscore_fhg,F1,2025,2026-02-06,metz,lille,0,0,0,0
flashscore_fhg,I1,2025,2026-02-06,verona,pisa,0,0,0,0
flashscore_fhg,N1,2025,2026-02-06,nac breda,excelsior,0,2,2,2
flashscore_fhg,RO1,2025,2026-02-06,fc arges,fc hermannstadt,3,1,1,1
flashscore_fhg,RO1,2025,2026-02-06,fc rapid bucuresti,petrolul,1,1,0,1
flashscore_fhg,SA1,2025,2026-02-06,al ettifaq,damac,2,0,1,0
flashscore_fhg,SA1,2025,2026-02-06,al nassr,al ittihad,2,0,1,0
flashscore_fhg,SA1,2025,2026-02-06,neom sc,al riyadh,1,0,1,0
flashscore_fhg,SP1,2025,2026-02-06,celta vigo,osasuna,1,2,2,2
flashscore_fhg,D1,2025,2026-02-07,b. monchengladbach,bayer leverkusen,1,1,0,1
flashscore_fhg,D1,2025,2026-02-07,freiburg,werder bremen,1,0,1,0
flashscore_fhg,D1,2025,2026-02-07,heidenheim,hamburger sv,0,2,2,2
flashscore_fhg,D1,2025,2026-02-07,mainz,augsburg,2,0,1,0
flashscore_fhg,D1,2025,2026-02-07,st. pauli,stuttgart,2,1,1,1
flashscore_fhg,D1,2025,2026-02-07,wolfsburg,dortmund,1,2,2,2
flashscore_fhg,E0,2025,2026-02-07,arsenal,sunderland,3,0,1,0
flashscore_fhg,E0,2025,2026-02-07,bournemouth,aston villa,1,1,0,1
flashscore_fhg,E0,2025,2026-02-07,burnley,west ham,0,2,2,2
flashscore_fhg,E0,2025,2026-02-07,fulham,everton,1,2,2,2
flashscore_fhg,E0,2025,2026-02-07,manchester utd,tottenham,2,0,1,0
flashscore_fhg,E0,2025,2026-02-07,newcastle,brentford,2,3,2,3
flashscore_fhg,E0,2025,2026-02-07,wolves,chelsea,1,3,2,3
flashscore_fhg,F1,2025,2026-02-07,brest,lorient,2,0,1,0
flashscore_fhg,F1,2025,2026-02-07,lens,rennes,3,1,1,1
flashscore_fhg,F1,2025,2026-02-07,nantes,lyon,0,1,2,1
flashscore_fhg,I1,2025,2026-02-07,fiorentina,torino,2,2,0,2
flashscore_fhg,I1,2025,2026-02-07,genoa,napoli,2,3,2,3
flashscore_fhg,N1,2025,2026-02-07,nijmegen,heracles,4,1,1,1
flashscore_fhg,N1,2025,2026-02-07,sittard,sparta rotterdam,2,2,0,2
flashscore_fhg,N1,2025,2026-02-07,twente,heerenveen,5,0,1,0
flashscore_fhg,N1,2025,2026-02-07,zwolle,fc volendam,1,2,2,2
flashscore_fhg,P1,2025,2026-02-07,arouca,vitoria guimaraes,3,2,1,2
flashscore_fhg,P1,2025,2026-02-07,estoril,tondela,2,2,0,2
flashscore_fhg,P1,2025,2026-02-07,estrela,santa clara,1,0,1,0
flashscore_fhg,P1,2025,2026-02-07,moreirense,gil vicente,1,2,2,2
flashscore_fhg,RO1,2025,2026-02-07,cfr cluj,u. cluj,3,2,1,2
flashscore_fhg,RO1,2025,2026-02-07,csikszereda m. ciuc,uta arad,2,0,1,0
flashscore_fhg,RO1,2025,2026-02-07,unirea slobozia,farul constanta,2,1,1,1
flashscore_fhg,SA1,2025,2026-02-07,al kholood,al shabab,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-07,al qadsiah,al fateh,1,1,0,1
flashscore_fhg,SA1,2025,2026-02-07,al taawon,al khaleej,1,1,0,1
flashscore_fhg,SP1,2025,2026-02-07,barcelona,mallorca,3,0,1,0
flashscore_fhg,SP1,2025,2026-02-07,real sociedad,elche,3,1,1,1
flashscore_fhg,D1,2025,2026-02-08,bayern munich,hoffenheim,5,1,1,1
flashscore_fhg,D1,2025,2026-02-08,fc koln,rb leipzig,1,2,2,2
flashscore_fhg,E0,2025,2026-02-08,brighton,crystal palace,0,1,2,1
flashscore_fhg,E0,2025,2026-02-08,liverpool,manchester city,1,2,2,2
flashscore_fhg,F1,2025,2026-02-08,angers,toulouse,1,0,1,0
flashscore_fhg,F1,2025,2026-02-08,auxerre,paris fc,0,0,0,0
flashscore_fhg,F1,2025,2026-02-08,le havre,strasbourg,2,1,1,1
flashscore_fhg,F1,2025,2026-02-08,nice,monaco,0,0,0,0
flashscore_fhg,F1,2025,2026-02-08,psg,marseille,5,0,1,0
flashscore_fhg,I1,2025,2026-02-08,bologna,parma,0,1,2,1
flashscore_fhg,I1,2025,2026-02-08,juventus,lazio,2,2,0,2
flashscore_fhg,I1,2025,2026-02-08,lecce,udinese,2,1,1,1
flashscore_fhg,I1,2025,2026-02-08,sassuolo,inter,0,5,2,5
flashscore_fhg,N1,2025,2026-02-08,az alkmaar,ajax,1,1,0,1
flashscore_fhg,N1,2025,2026-02-08,g.a. eagles,telstar,1,1,0,1
flashscore_fhg,N1,2025,2026-02-08,groningen,psv,1,2,2,2
flashscore_fhg,N1,2025,2026-02-08,utrecht,feyenoord,0,1,2,1
flashscore_fhg,P1,2025,2026-02-08,benfica,alverca,2,1,1,1
flashscore_fhg,P1,2025,2026-02-08,braga,rio ave,3,0,1,0
flashscore_fhg,P1,2025,2026-02-08,nacional,casa pia,0,0,0,0
flashscore_fhg,RO1,2025,2026-02-08,fc botosani,metaloglobus bucharest,3,0,1,0
flashscore_fhg,RO1,2025,2026-02-08,otelul,fcsb,1,4,2,4
flashscore_fhg,SP1,2025,2026-02-08,alaves,getafe,0,2,2,2
flashscore_fhg,SP1,2025,2026-02-08,ath bilbao,levante,4,2,1,2
flashscore_fhg,SP1,2025,2026-02-08,atl. madrid,betis,0,1,2,1
flashscore_fhg,SP1,2025,2026-02-08,sevilla,girona,1,1,0,1
flashscore_fhg,SP1,2025,2026-02-08,valencia,real madrid,0,2,2,2
flashscore_fhg,I1,2025,2026-02-09,as roma,cagliari,2,0,1,0
flashscore_fhg,I1,2025,2026-02-09,atalanta,cremonese,2,1,1,1
flashscore_fhg,P1,2025,2026-02-09,famalicao,afs,3,1,1,1
flashscore_fhg,P1,2025,2026-02-09,fc porto,sporting cp,1,1,0,1
flashscore_fhg,RO1,2025,2026-02-09,dinamo bucuresti,univ. craiova,1,1,0,1
flashscore_fhg,SP1,2025,2026-02-09,villarreal,espanyol,4,1,1,1
flashscore_fhg,E0,2025,2026-02-10,chelsea,leeds,2,2,0,2
flashscore_fhg,E0,2025,2026-02-10,everton,bournemouth,1,2,2,2
flashscore_fhg,E0,2025,2026-02-10,tottenham,newcastle,1,2,2,2
flashscore_fhg,E0,2025,2026-02-10,west ham,manchester utd,1,1,0,1
flashscore_fhg,E0,2025,2026-02-11,aston villa,brighton,1,0,1,0
flashscore_fhg,E0,2025,2026-02-11,crystal palace,burnley,2,3,2,3
flashscore_fhg,E0,2025,2026-02-11,manchester city,fulham,3,0,1,0
flashscore_fhg,E0,2025,2026-02-11,nottingham,wolves,0,0,0,0
flashscore_fhg,E0,2025,2026-02-11,sunderland,liverpool,0,1,2,1
flashscore_fhg,N1,2025,2026-02-11,g.a. eagles,heerenveen,1,3,2,3
flashscore_fhg,N1,2025,2026-02-11,nijmegen,utrecht,1,3,2,3
flashscore_fhg,E0,2025,2026-02-12,brentford,arsenal,1,1,0,1
flashscore_fhg,SA1,2025,2026-02-12,al hazem,al okhdood,2,1,1,1
flashscore_fhg,SA1,2025,2026-02-12,al qadsiah,neom sc,1,0,1,0
flashscore_fhg,SA1,2025,2026-02-12,damac,al taawon,2,1,1,1
flashscore_fhg,D1,2025,2026-02-13,dortmund,mainz,4,0,1,0
flashscore_fhg,F1,2025,2026-02-13,monaco,nantes,3,1,1,1
flashscore_fhg,F1,2025,2026-02-13,rennes,psg,3,1,1,1
flashscore_fhg,I1,2025,2026-02-13,pisa,ac milan,1,2,2,2
flashscore_fhg,N1,2025,2026-02-13,fc volendam,psv,2,1,1,1
flashscore_fhg,P1,2025,2026-02-13,santa clara,benfica,1,2,2,2
flashscore_fhg,P1,2025,2026-02-13,tondela,alverca,1,1,0,1
flashscore_fhg,RO1,2025,2026-02-13,petrolul,fc arges,2,1,1,1
flashscore_fhg,SA1,2025,2026-02-13,al hilal,al ettifaq,2,0,1,0
flashscore_fhg,SA1,2025,2026-02-13,al ittihad,al fayha,2,1,1,1
flashscore_fhg,SA1,2025,2026-02-13,al shabab,al ahli sc,2,5,2,5
flashscore_fhg,SP1,2025,2026-02-13,elche,osasuna,0,0,0,0
flashscore_fhg,D1,2025,2026-02-14,bayer leverkusen,st. pauli,4,0,1,0
flashscore_fhg,D1,2025,2026-02-14,eintracht frankfurt,b. monchengladbach,3,0,1,0
flashscore_fhg,D1,2025,2026-02-14,hamburger sv,union berlin,3,2,1,2
flashscore_fhg,D1,2025,2026-02-14,hoffenheim,freiburg,3,0,1,0
flashscore_fhg,D1,2025,2026-02-14,stuttgart,fc koln,3,1,1,1
flashscore_fhg,D1,2025,2026-02-14,werder bremen,bayern munich,0,3,2,3
flashscore_fhg,F1,2025,2026-02-14,lille,brest,1,1,0,1
flashscore_fhg,F1,2025,2026-02-14,marseille,strasbourg,2,2,0,2
flashscore_fhg,F1,2025,2026-02-14,paris fc,lens,0,5,2,5
flashscore_fhg,I1,2025,2026-02-14,como,fiorentina,1,2,2,2
flashscore_fhg,I1,2025,2026-02-14,inter,juventus,3,2,1,2
flashscore_fhg,I1,2025,2026-02-14,lazio,atalanta,0,2,2,2
flashscore_fhg,N1,2025,2026-02-14,ajax,sittard,4,1,1,1
flashscore_fhg,N1,2025,2026-02-14,excelsior,az alkmaar,1,2,2,2
flashscore_fhg,N1,2025,2026-02-14,groningen,utrecht,1,2,2,2
flashscore_fhg,N1,2025,2026-02-14,heracles,nac breda,0,1,2,1
flashscore_fhg,P1,2025,2026-02-14,casa pia,arouca,3,2,1,2
flashscore_fhg,P1,2025,2026-02-14,gil vicente,braga,2,1,1,1
flashscore_fhg,P1,2025,2026-02-14,vitoria guimaraes,estrela,2,1,1,1
flashscore_fhg,RO1,2025,2026-02-14,metaloglobus bucharest,otelul,0,1,2,1
flashscore_fhg,RO1,2025,2026-02-14,u. cluj,csikszereda m. ciuc,4,1,1,1
