league,team,h_for,h_against,a_for,a_against,n_home,n_away
rs1,cukaricki,2.280948130617238,2.398386707240268,2.038004527130845,2.314110356078673,19,18
rs1,imt novi beograd,2.737533542046219,1.2628707100080339,2.666257545653831,1.6545466725318319,19,18
rs1,javor,1.773804950955702,2.3354844901012743,2.5108745769848446,2.4109527348484674,16,15
rs1,jedinstvo u.,1.9525224358756506,0.669254049849262,1.706500019670027,1.730312656555466,3,3
rs1,macva,1.0,1.0,1.0,2.9999999999999996,1,1
rs1,mladost,1.6893263681160282,2.7352606878975796,1.7484884746385927,3.4101695760565254,18,19
rs1,mladost gat,0.0,0.0,1.0,2.9999999999999996,1,1
rs1,napredak,1.9999601211865456,2.4263297897437814,1.0823741375873994,2.8258316458502333,19,20
rs1,novi pazar,2.996262262360161,2.47901019167345,1.462809916012973,2.94741573523664,19,18
rs1,ofk beograd mozzart bet,1.6108291391708254,2.392542496679888,2.5043973492741554,2.9811749691093787,18,19
rs1,partizan,3.0661027119532216,1.8213656576647177,2.67545108467618,2.7863386126037684,20,17
rs1,radnicki 1923,2.1823841849726695,2.622231182033316,2.0967019637458293,1.9528919283510033,20,17
rs1,radnicki nis,2.2361130002661946,1.7026892878987683,2.260192730822368,2.540497713402977,19,20
rs1,radnik,2.455172506759197,1.6086064507448101,1.2253214051552657,1.8174878215605699,15,16
rs1,sp. subotica,2.0691016384163246,3.1136041279121645,1.445917350415777,3.2199278364885027,18,19
