run_date,match_date,league,home_team,away_team,lambda_home,lambda_away,p_home_win,p_draw,p_away_win,p_raw,market,model_probability,offered_odds,fair_odds,effective_odds,odds_source,implied_probability,edge,variance,variance_class,upset_frequency,recommended
2026-04-05,2026-04-05,F1,angers,lyon,0.7768831722413098,1.9079245993300886,0.15754235122424848,0.19107757359488692,0.6513800751808645,0.3486199248191354,1X,0.4014015093079937,,2.4912711507337764,,missing,,,0.2304335856,HIGH,0.63988,False
2026-04-05,2026-04-05,F1,lorient,paris fc,1.4460771199582736,0.48108303264668756,0.623386569839511,0.24278303181583624,0.13383039834465285,0.3766134301604891,X2,0.3973943110558494,,2.516392339243782,,missing,,,0.23709049560000003,HIGH,0.61362,False
2026-04-05,2026-04-05,SP2,eibar,ceuta,2.1821837640360866,0.359590862018873,0.8030200522893994,0.14175351897345365,0.05522642873714706,0.1969799477106007,X2,0.37621396623422315,,2.658061873698278,,missing,,,0.1613628016,LOW-MEDIUM,0.79772,False
2026-04-05,2026-04-05T12:00:00+00:00,SP2,eibar,ad ceuta fc,2.1821837640360866,0.359590862018873,0.8030200522893994,0.14175351897345365,0.05522642873714706,0.1969799477106007,X2,0.37621396623422315,,2.658061873698278,,missing,,,0.1613628016,LOW-MEDIUM,0.79772,False
2026-04-05,2026-04-05,I2,frosinone,padova,2.6236752297368047,0.9321951796061527,0.7160195876948121,0.18595122243217538,0.09802918987301237,0.2839804123051878,X2,0.3656480295766596,,2.734870474094394,,missing,,,0.1942284544,MEDIUM,0.73616,False
2026-04-05,2026-04-05,F1,monaco,marseille,2.3126702418944522,1.0561477270589306,0.6612447078098869,0.1684905940028248,0.17026469818728834,0.33875529219011313,X2,0.36198373631822467,,2.7625550533598746,,missing,,,0.2252504176,HIGH,0.65732,False
2026-04-05,2026-04-05,I2,palermo,avellino,2.57463156702113,0.8619504810834796,0.7237246317060887,0.18605375983233322,0.09022160846157819,0.2762753682939114,X2,0.3589233591225439,,2.7861101112078335,,missing,,,0.1913197824,MEDIUM,0.74224,False
2026-04-05,2026-04-05,RO1,farul constanta,unirea slobozia,2.128131695917805,0.8660534619214277,0.6803419067632178,0.15877564521412804,0.16088244802265406,0.31965809323678207,X2,0.35168056210442816,,2.8434895406674756,,missing,,,0.22414979159999998,HIGH,0.66078,False
2026-04-05,2026-04-05,SA1,al ettifaq,al qadsiah,0.8468608767514797,2.316810210016935,0.10513354622156196,0.21116218407467324,0.6837042697037647,0.3162957302962352,1X,0.3487917847097283,,2.86704000448927,,missing,,,0.2092121584,MEDIUM,0.70196,False
2026-04-05,2026-04-05T18:00:00+00:00,SA1,al-ettifaq,al-qadisiyah fc,0.8468608767514797,2.316810210016935,0.10513354622156196,0.21116218407467324,0.6837042697037647,0.3162957302962352,1X,0.3487917847097283,,2.86704000448927,,missing,,,0.2092121584,MEDIUM,0.70196,False
2026-04-05,2026-04-05,RO1,uta arad,metaloglobus bucharest,2.393790976508323,0.8577433063592229,0.7269481071597028,0.13942120726441323,0.13363068557588403,0.2730518928402973,X2,0.2995089656532055,,3.33879821533582,,missing,,,0.20343036,MEDIUM,0.7158,False
2026-04-05,2026-04-05T12:00:00+00:00,RO1,uta arad,metaloglobus,2.393790976508323,0.8577433063592229,0.7269481071597028,0.13942120726441323,0.13363068557588403,0.2730518928402973,X2,0.2995089656532055,,3.33879821533582,,missing,,,0.20343036,MEDIUM,0.7158,False
2026-04-05,2026-04-05,N1,heerenveen,heracles,3.606972879361791,0.5159281269557476,0.8994657979971008,0.0817185926513306,0.01881560935156848,0.10053420200289907,X2,0.08838328203988316,2.7,11.314356934026819,2.7,market,0.37037037037037035,-0.2819870883304872,0.07827263999999999,LOW,0.9144,False
