match_date,league,home_team,away_team,market,model_probability,fair_odds,offered_odds,edge,won
2025-11-22,I1,udinese,bologna,X2,0.8693534406158242,1.150280143012524,,,True
2025-11-22,D1,wolfsburg,leverkusen,X2,0.8681606491005753,1.1518605468193148,,,True
2025-11-22,N1,ajax,excelsior,1X,0.8676672530075804,1.1525155484821132,,,False
2025-11-22,SP1,barcelona,athletic club,1X,0.8579109696945358,1.165622116192378,,,True
2025-11-22,E1,birmingham,norwich,1X,0.826818965539035,1.2094545985021783,,,True
2025-11-23,I1,lazio,lecce,1X,0.8580600156550461,1.1654196463595805,,,True
2025-11-23,N1,feyenoord,nec nijmegen,1X,0.8448157636133449,1.18369003405301,,,False
2025-11-23,F1,toulouse,angers sco,1X,0.8427060374596509,1.1866534183313957,,,False
2025-11-23,SP1,getafe,atlético,X2,0.829074690581453,1.2061639456134794,,,True
2025-11-23,F1,lille,paris fc,1X,0.8190200991554827,1.2209712570315812,,,True
2025-11-24,I1,sassuolo,pisa,1X,0.8390191748504849,1.1918678737922792,,,True
2025-11-24,I1,torino,como,X2,0.8237624818262533,1.2139421520910179,,,True
2025-11-26,E1,millwall,sheff wed,1X,0.8182762832168704,1.22208112407795,,,True
2025-11-28,I1,como,sassuolo,1X,0.8080731431752769,1.2375117381955767,,,True
2025-11-29,D1,union berlin,heidenheim,1X,0.8613097783253696,1.161022462724484,,,False
2025-11-29,N1,nec nijmegen,sparta r.,1X,0.8299913450974394,1.204831840605039,,,True
2025-11-29,D1,hoffenheim,augsburg,1X,0.8083207947585762,1.2371325920158633,,,True
2025-11-30,I1,pisa,inter,X2,0.8677827663890881,1.152362133395525,,,True
2025-11-30,N1,telstar,feyenoord,X2,0.8544200905016317,1.1703844644066106,,,True
2025-11-30,F1,lyon,fc nantes,1X,0.8495020415079223,1.1771602081437424,,,True
2025-11-30,D1,hamburg,stuttgart,X2,0.8288837258730339,1.2064418310864233,,,False
2025-11-30,F1,angers sco,lens,X2,0.8005510932541491,1.2491395095534925,,,True
2025-12-01,I1,bologna,cremonese,1X,0.8582738573937819,1.1651292782429388,,,False
2025-12-02,E0,newcastle,tottenham,1X,0.8480420784085843,1.1791867708694084,,,True
2025-12-03,E0,leeds,chelsea,X2,0.8654847049640795,1.1554219205312282,,,False
2025-12-03,E0,arsenal,brentford,1X,0.8555886563385006,1.1687859494064696,,,True
2025-12-04,E0,man utd,west ham,1X,0.8354275058619018,1.1969919508076412,,,True
2025-12-05,SP1,real oviedo,rcd mallorca,X2,0.8057548695723786,1.2410722389189022,,,True
2025-12-06,N1,heerenveen,psv,X2,0.8566249876835401,1.1673719706731533,,,True
2025-12-06,I1,hellas verona,atalanta,X2,0.8488261147452328,1.1780975898699118,,,False
2025-12-06,F1,psg,stade rennais,1X,0.8383612084386547,1.192803280894136,,,True
2025-12-06,D1,1.fc köln,st. pauli,1X,0.8249035656824042,1.2122629136325125,,,True
2025-12-06,D1,heidenheim,freiburg,X2,0.8138342161695481,1.2287514829576391,,,False
2025-12-07,E0,brighton,west ham,1X,0.8619501256626577,1.1601599329557624,,,True
2025-12-07,D1,dortmund,hoffenheim,1X,0.8424407663277576,1.1870270765255713,,,True
2025-12-07,I1,cremonese,lecce,1X,0.8296184920669928,1.2053733246814473,,,True
2025-12-07,SP1,elche cf,girona,1X,0.8197806839910047,1.2198384513423994,,,True
2025-12-07,I1,napoli,juventus,1X,0.8159746598661934,1.2255282537376635,,,True
2025-12-12,SP1,real sociedad,girona,1X,0.8292035181589236,1.2059765523188988,,,False
2025-12-12,D1,union berlin,leipzig,X2,0.8232564385042322,1.2146883440315288,,,False
2025-12-13,E1,coventry,bristol city,1X,0.8524253272654767,1.1731232848370812,,,True
2025-12-13,D1,frankfurt,augsburg,1X,0.8421794070045656,1.187395454795986,,,True
2025-12-13,D1,hoffenheim,hamburg,1X,0.8106438206155342,1.2335873963002453,,,True
2025-12-13,I1,parma,lazio,X2,0.8098863329500523,1.2347411720820736,,,True
2025-12-13,F1,stade rennais,stade brestois,1X,0.8076536124787754,1.2381545560489637,,,True
2025-12-14,F1,r. strasbourg,fc lorient,1X,0.8627295456860649,1.159111803925498,,,True
2025-12-14,F1,lens,nice,1X,0.8614404566959984,1.160846338510079,,,True
2025-12-14,D1,freiburg,dortmund,X2,0.8464178857520213,1.181449514280437,,,True
2025-12-14,F1,lyon,le havre ac,1X,0.8462064776454459,1.1817446762904507,,,True
2025-12-14,E0,west ham,aston villa,X2,0.8280401415411253,1.2076709205653096,,,True
2025-12-15,P1,braga,santa clara,1X,0.8340920893845952,1.1989083852093765,,,True
2025-12-15,E1,sheff wed,derby,X2,0.8120574598050481,1.2314399528329825,,,True
2025-12-15,P1,nacional,tondela,1X,0.806790546369931,1.2394790748347195,,,True
2025-12-19,P1,estoril,braga,X2,0.8235586680826086,1.2142425776759516,,,False
2025-12-20,P1,gil vicente,rio ave,1X,0.8579630051729566,1.1655514211809286,,,True
2025-12-20,E0,bournemouth,burnley,1X,0.8250906089552097,1.2119881006357272,,,True
2025-12-20,E1,preston,norwich,1X,0.8018779072335391,1.2470726415820304,,,True
2025-12-20,E1,derby,portsmouth,1X,0.8002237126117259,1.249650546765548,,,True
2025-12-21,SP1,real betis,getafe,1X,0.8643855934105293,1.1568911000175153,,,True
2025-12-21,E0,aston villa,man utd,1X,0.8434286597551046,1.1856367322048993,,,True
2025-12-21,I1,sassuolo,torino,1X,0.836252298550972,1.1958113618734012,,,False
2025-12-21,N1,feyenoord,fc twente,1X,0.829242034574899,1.2059205374371043,,,True
2025-12-21,P1,santa clara,arouca,1X,0.8058012615407284,1.241000787325593,,,True
2025-12-22,P1,benfica,famalicão,1X,0.8410255010990554,1.1890245880692039,,,True
