tourney_id,tourney_name,surface,tourney_level,tourney_date,match_date,round,best_of,minutes,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,total_games,w_sets,l_sets,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_1stServeIn_pct,w_1stServeWon_pct,w_2ndServeWon_pct,w_aceRate,w_bpSaved_pct,w_returnPtsWon_pct,w_bpConverted_pct,l_1stServeIn_pct,l_1stServeWon_pct,l_2ndServeWon_pct,l_aceRate,l_bpSaved_pct,l_returnPtsWon_pct,l_bpConverted_pct
TA-2026-W50_Bujumbura,W50 Bujumbura,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Alice Tubello,,,,,,,0.0,Nahia Berecoechea,R,,FRA,22.0,478.0,,1-6 6-3 6-1,23.0,2.0,1.0,2.0,5.0,63.0,37.0,22.0,7.0,16.0,12.0,3.0,10.0,0.0,72.0,41.0,15.0,15.0,8.0,11.0,7.0,0.5873,0.5946,0.2692,0.125,4.0,0.5833,-0.5714,0.5694,0.3659,0.4839,1.25,1.5714,0.5397,-3.0
TA-2026-W50_Bujumbura,W50 Bujumbura,Clay,,20260413.0,2026-04-13,SF,3.0,0.0,0.0,Alice Tubello,,,,,,,206007.0,Laura Pigossi,R,164.0,BRA,31.7,225.0,,6-2 5-7 7-5,32.0,2.0,1.0,1.0,3.0,112.0,90.0,51.0,11.0,28.0,16.0,14.0,19.0,1.0,115.0,68.0,41.0,18.0,3.0,16.0,9.0,0.8036,0.5667,0.5,0.0357,1.1429,0.487,-0.7778,0.5913,0.6029,0.383,6.3333,1.7778,0.4464,-0.1429
TA-2026-W15_Orlando_FL,W15 Orlando FL,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Federica Bilardo,,,,,,,214713.0,Camila Romero,R,175.0,ECU,27.5,719.0,,6-3 7-6(6),22.0,2.0,0.0,2.0,5.0,74.0,44.0,32.0,15.0,19.0,10.0,3.0,4.0,0.0,73.0,52.0,32.0,11.0,3.0,11.0,4.0,0.5946,0.7273,0.5,0.1053,3.3333,0.411,-1.75,0.7123,0.6154,0.5238,1.3333,2.75,0.3649,-2.3333
TA-2026-W15_Monastir,W15 Monastir,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Anna Kmiecik,,,,,,,0.0,Matilde Mariani,L,,ITA,24.2,,,6-7(3) 6-1 6-3,29.0,2.0,1.0,0.0,1.0,90.0,73.0,42.0,6.0,23.0,14.0,7.0,13.0,0.0,90.0,56.0,24.0,12.0,13.0,14.0,6.0,0.8111,0.5753,0.3529,0.0,2.0,0.6,-1.3333,0.6222,0.4286,0.3529,1.0,2.3333,0.4667,-1.0
TA-2026-Stuttgart,Stuttgart,Clay,P,20260413.0,2026-04-13,SF,3.0,0.0,214096.0,Karolina Muchova,,,,,,,202494.0,Elina Svitolina,R,174.0,UKR,31.6,7.0,,6-4 2-6 6-4,28.0,2.0,1.0,4.0,0.0,94.0,58.0,41.0,17.0,24.0,14.0,7.0,11.0,2.0,79.0,49.0,31.0,16.0,3.0,14.0,3.0,0.617,0.7069,0.4722,0.1667,2.0,0.4051,-3.6667,0.6203,0.6327,0.5333,3.6667,4.6667,0.383,-1.0
TA-2026-W35_Zephyrhills_FL,W35 Zephyrhills FL,Clay,,20260413.0,2026-04-13,F,3.0,0.0,259857.0,Akasha Urhobo,,,,,,,214236.0,Angela Fita Boluda,U,,ESP,26.8,248.0,,7-5 6-4,22.0,2.0,0.0,5.0,8.0,72.0,43.0,30.0,12.0,18.0,11.0,2.0,5.0,1.0,59.0,37.0,16.0,13.0,0.0,11.0,4.0,0.5972,0.6977,0.4138,0.2778,5.5,0.5085,-1.75,0.6271,0.4324,0.5909,,2.75,0.4167,-4.5
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Yiming Dang,,,,,,,0.0,Guyu Xu,U,,CHN,,,,6-3 6-3,18.0,2.0,0.0,4.0,5.0,55.0,39.0,26.0,7.0,14.0,9.0,2.0,5.0,0.0,55.0,36.0,16.0,7.0,2.0,9.0,2.0,0.7091,0.6667,0.4375,0.2857,4.5,0.5818,-3.5,0.6545,0.4444,0.3684,2.5,4.5,0.4,-3.5
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Yushan Shao,,,,,,,216139.0,Sofya Lansere,U,,RUS,25.5,285.0,,4-1 RET,5.0,1.0,0.0,0.0,0.0,23.0,13.0,7.0,6.0,6.0,3.0,2.0,3.0,0.0,11.0,9.0,1.0,0.0,1.0,3.0,0.0,0.5652,0.5385,0.6,0.0,1.5,0.9091,,0.8182,0.1111,0.0,3.0,,0.4348,-0.5
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R16,3.0,0.0,0.0,Shiyu Ye,,,,,,,0.0,Yiming Dang,R,,CHN,21.6,771.0,,4-6 6-4 7-5,32.0,2.0,1.0,1.0,2.0,101.0,63.0,33.0,22.0,26.0,16.0,3.0,9.0,2.0,93.0,51.0,34.0,14.0,9.0,16.0,5.0,0.6238,0.5238,0.5789,0.0385,5.3333,0.4839,-2.2,0.5484,0.6667,0.3333,1.0,3.2,0.4554,-4.3333
TA-2026-W75_PortoroÅ¾,W75 PortoroÅ¾,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,215453.0,Marina Bassols Ribera,,,,,,,222458.0,Pia Lovric,R,,SLO,24.0,613.0,,7-5 6-0,18.0,2.0,0.0,0.0,2.0,69.0,50.0,30.0,7.0,18.0,9.0,8.0,11.0,0.0,59.0,39.0,19.0,5.0,0.0,9.0,4.0,0.7246,0.6,0.3684,0.0,1.125,0.5932,-1.25,0.661,0.4872,0.25,,2.25,0.4638,-0.125
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,238075.0,Petra Marcinko,,,,,,,213889.0,Greet Minnen,R,,BEL,28.7,150.0,,6-2 6-4,18.0,2.0,0.0,7.0,3.0,47.0,34.0,26.0,7.0,12.0,9.0,0.0,1.0,3.0,59.0,42.0,22.0,9.0,1.0,9.0,4.0,0.7234,0.7647,0.5385,0.5833,,0.4746,-1.25,0.7119,0.5238,0.5294,1.0,2.25,0.2979,
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,SF,3.0,0.0,221257.0,Sinja Kraus,,,,,,,238075.0,Petra Marcinko,U,,CRO,20.4,80.0,,6-4 1-6 6-4,27.0,2.0,1.0,1.0,1.0,93.0,58.0,28.0,16.0,24.0,13.0,6.0,13.0,3.0,84.0,46.0,24.0,20.0,2.0,14.0,2.0,0.6237,0.4828,0.4571,0.0417,2.1667,0.4762,-6.0,0.5476,0.5217,0.5263,6.5,7.0,0.5269,-1.1667
TA-2026-Rouen,Rouen,Clay,I,20260413.0,2026-04-13,R16,3.0,0.0,213583.0,Tatjana Maria,,,,,,,222966.0,Dominika Salkova,R,,CZE,21.8,123.0,,6-3 6-2,17.0,2.0,0.0,5.0,0.0,46.0,30.0,22.0,10.0,12.0,8.0,3.0,4.0,3.0,63.0,54.0,28.0,2.0,2.0,9.0,2.0,0.6522,0.7333,0.625,0.4167,2.6667,0.5238,-3.5,0.8571,0.5185,0.2222,2.0,4.5,0.3043,-1.6667
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,QF,3.0,0.0,222559.0,Han Shi,,,,,,,0.0,Chengyiyi Yuan,U,,CHN,25.6,645.0,,6-2 6-1,15.0,2.0,0.0,3.0,1.0,38.0,24.0,17.0,10.0,10.0,7.0,1.0,2.0,0.0,50.0,19.0,9.0,13.0,6.0,8.0,6.0,0.6316,0.7083,0.7143,0.3,7.0,0.56,-0.3333,0.38,0.4737,0.4194,0.3333,1.3333,0.2895,-6.0
TA-2026-WTA_Stuttgart,WTA Stuttgart,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,214643.0,Liudmila Samsonova,,,,,,,222045.0,Antonia Ruzic,R,,CRO,23.2,58.0,,6-0 6-4,16.0,2.0,0.0,3.0,0.0,43.0,22.0,19.0,11.0,11.0,8.0,1.0,2.0,0.0,47.0,32.0,13.0,7.0,3.0,8.0,1.0,0.5116,0.8636,0.5238,0.2727,8.0,0.5745,-7.0,0.6809,0.4062,0.4667,0.6667,8.0,0.3023,-7.0
TA-2026-Stuttgart,Stuttgart,Clay,P,20260413.0,2026-04-13,R32,3.0,0.0,210722.0,Elise Mertens,,,,,,,230870.0,Ella Seidel,R,,GER,21.2,87.0,,6-3 6-4,19.0,2.0,0.0,6.0,3.0,60.0,40.0,27.0,12.0,15.0,10.0,2.0,4.0,0.0,62.0,42.0,26.0,7.0,2.0,9.0,7.0,0.6667,0.675,0.6,0.4,5.0,0.4677,-0.2857,0.6774,0.619,0.35,2.0,1.2857,0.35,-4.0
TA-2026-W15_Singapore,W15 Singapore,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Yujin Kim,,,,,,,0.0,Soo Ha Jang,U,,KOR,21.3,1274.0,,6-3 6-3,18.0,2.0,0.0,4.0,3.0,60.0,35.0,25.0,11.0,15.0,9.0,3.0,5.0,0.0,60.0,32.0,19.0,10.0,3.0,9.0,4.0,0.5833,0.7143,0.44,0.2667,3.0,0.5167,-1.25,0.5333,0.5938,0.3571,1.6667,2.25,0.4,-2.0
TA-2026-W15_Singapore,W15 Singapore,Hard,,20260413.0,2026-04-13,R16,3.0,0.0,0.0,Yujin Kim,,,,,,,0.0,Remika Ohashi,U,,JPN,,,,6-0 6-1,13.0,2.0,0.0,0.0,3.0,35.0,23.0,18.0,7.0,9.0,6.0,0.0,0.0,0.0,43.0,24.0,9.0,7.0,2.0,7.0,0.0,0.6571,0.7826,0.5833,0.0,,0.6279,,0.5581,0.375,0.3684,0.0,,0.2857,
TA-2026-Rouen,Rouen,Clay,I,20260413.0,2026-04-13,R32,3.0,0.0,216083.0,Caty Mcnally,,,,,,,220465.0,Katie Volynets,R,,USA,24.3,89.0,,1-6 6-1 6-1,21.0,2.0,1.0,0.0,1.0,62.0,39.0,25.0,12.0,16.0,10.0,1.0,4.0,1.0,68.0,54.0,30.0,5.0,0.0,11.0,4.0,0.629,0.641,0.5217,0.0,10.0,0.4853,-1.75,0.7941,0.5556,0.3571,,2.75,0.4032,-9.0
TA-2026-W75_PortoroÅ¾,W75 PortoroÅ¾,Clay,,20260413.0,2026-04-13,QF,3.0,0.0,0.0,Lisa Zaar,,,,,,,214906.0,Claire Liu,R,170.0,USA,25.9,234.0,,6-4 6-3,19.0,2.0,0.0,0.0,3.0,64.0,51.0,28.0,3.0,16.0,9.0,3.0,8.0,2.0,60.0,37.0,12.0,8.0,3.0,10.0,6.0,0.7969,0.549,0.2308,0.0,3.0,0.6667,-0.6667,0.6167,0.3243,0.3478,2.6667,1.6667,0.5156,-2.0
TA-2026-WTA_Oeiras_125,WTA Oeiras 125,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,215480.0,Suzan Lamens,,,,,,,221803.0,Carol Young Suh Lee,U,,POC,24.3,169.0,,7-6(4) 6-3,22.0,2.0,0.0,1.0,4.0,60.0,31.0,19.0,20.0,15.0,11.0,0.0,3.0,2.0,62.0,36.0,20.0,13.0,2.0,10.0,3.0,0.5167,0.6129,0.6897,0.0667,,0.4677,-2.3333,0.5806,0.5556,0.5,1.5,3.3333,0.35,
TA-2026-Rouen,Rouen,Clay,I,20260413.0,2026-04-13,R32,3.0,0.0,220714.0,Elisabetta Cocciaretto,,,,,,,0.0,Alina Charaeva,R,,RUS,23.9,130.0,,6-3 4-6 6-2,27.0,2.0,1.0,2.0,3.0,85.0,57.0,36.0,14.0,22.0,13.0,3.0,7.0,1.0,82.0,49.0,27.0,14.0,4.0,14.0,5.0,0.6706,0.6316,0.5,0.0909,4.3333,0.5,-1.8,0.5976,0.551,0.4242,1.75,2.8,0.4118,-3.3333
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,222559.0,Han Shi,,,,,,,0.0,Zijun Jiang,U,,CHN,21.1,,,4-2 RET,6.0,1.0,0.0,0.0,0.0,19.0,10.0,7.0,7.0,5.0,4.0,0.0,0.0,0.0,18.0,11.0,8.0,3.0,2.0,3.0,0.0,0.5263,0.7,0.7778,0.0,,0.3889,,0.6111,0.7273,0.4286,0.0,,0.2632,
TA-2026-W35_MIYAZAKI,W35 MIYAZAKI,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Mutsumi Uemura,,,,,,,0.0,Himari Sato,R,168.0,JPN,24.0,1294.0,,6-4 7-5,22.0,2.0,0.0,2.0,1.0,67.0,51.0,33.0,10.0,17.0,11.0,4.0,6.0,0.0,81.0,48.0,30.0,14.0,9.0,11.0,12.0,0.7612,0.6471,0.625,0.1176,2.75,0.4568,0.0833,0.5926,0.625,0.4242,0.6667,0.9167,0.3582,-1.75
TA-2026-WTA_Oeiras_125,WTA Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,215480.0,Suzan Lamens,,,,,,,0.0,Teodora Kostovic,R,,SRB,18.8,162.0,,6-1 7-6(5),20.0,2.0,0.0,1.0,4.0,60.0,39.0,25.0,9.0,15.0,9.0,5.0,8.0,4.0,64.0,33.0,17.0,13.0,3.0,10.0,6.0,0.65,0.641,0.4286,0.0667,1.8,0.5312,-0.6667,0.5156,0.5152,0.4194,2.6667,1.6667,0.4333,-0.8
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,221257.0,Sinja Kraus,,,,,,,215992.0,Whitney Osuigwe,R,168.0,USA,24.0,173.0,,2-6 6-3 6-1,24.0,2.0,1.0,0.0,8.0,79.0,50.0,32.0,12.0,20.0,12.0,6.0,11.0,1.0,99.0,73.0,39.0,11.0,5.0,12.0,12.0,0.6329,0.64,0.4138,0.0,2.0,0.4949,0.0,0.7374,0.5342,0.4231,2.2,1.0,0.443,-1.0
TA-2026-Stuttgart,Stuttgart,Clay,P,20260413.0,2026-04-13,R32,3.0,0.0,220367.0,Leylah Fernandez,,,,,,,223253.0,Alexandra Eala,L,173.0,PHI,20.9,45.0,,6-1 6-4,17.0,2.0,0.0,3.0,6.0,55.0,32.0,23.0,14.0,14.0,9.0,2.0,3.0,2.0,54.0,28.0,18.0,10.0,1.0,8.0,4.0,0.5818,0.7188,0.6087,0.2143,4.5,0.4815,-1.0,0.5185,0.6429,0.3846,3.0,2.0,0.3273,-3.5
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,221905.0,Robin Montgomery,,,,,,,210886.0,Mayar Sherif,R,180.0,EGY,29.9,105.0,,3-6 7-5 7-6(7),34.0,2.0,1.0,4.0,4.0,94.0,71.0,49.0,10.0,24.0,16.0,1.0,6.0,1.0,120.0,90.0,56.0,13.0,5.0,17.0,6.0,0.7553,0.6901,0.4348,0.1667,16.0,0.425,-1.8333,0.75,0.6222,0.4333,1.2,2.8333,0.3723,-15.0
TA-2026-W75_PortoroÅ¾,W75 PortoroÅ¾,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,0.0,Lisa Zaar,,,,,,,211814.0,Julia Grabher,R,170.0,AUT,29.8,99.0,,6-0 6-1,13.0,2.0,0.0,0.0,1.0,36.0,28.0,21.0,6.0,9.0,6.0,0.0,0.0,0.0,39.0,23.0,10.0,5.0,4.0,7.0,1.0,0.7778,0.75,0.75,0.0,,0.6154,-6.0,0.5897,0.4348,0.3125,0.0,7.0,0.25,
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,SF,3.0,0.0,222296.0,Zhuoxuan Bai,,,,,,,252587.0,Xinxin Yao,L,,CHN,22.5,418.0,,6-0 6-3,15.0,2.0,0.0,1.0,2.0,43.0,30.0,23.0,5.0,11.0,7.0,3.0,4.0,1.0,57.0,35.0,15.0,10.0,5.0,8.0,0.0,0.6977,0.7667,0.3846,0.0909,2.3333,0.5614,,0.614,0.4286,0.4545,0.8,,0.3488,-1.3333
TA-2026-WTA_Rouen,WTA Rouen,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,213576.0,Iryna Shymanovich,,,,,,,221024.0,Hailey Baptiste,R,,USA,24.4,35.0,,6-3 5-7 6-3,30.0,2.0,1.0,0.0,3.0,96.0,64.0,43.0,18.0,24.0,15.0,6.0,8.0,7.0,96.0,71.0,49.0,10.0,3.0,15.0,6.0,0.6667,0.6719,0.5625,0.0,2.5,0.3854,-1.5,0.7396,0.6901,0.4,2.6667,2.5,0.3646,-1.5
TA-2026-W50_Bujumbura,W50 Bujumbura,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Darya Astakhova,,,,,,,0.0,Abhilasha Bista,U,,NPL,22.9,,,6-0 6-0,12.0,2.0,0.0,2.0,1.0,28.0,18.0,17.0,7.0,7.0,6.0,0.0,0.0,0.0,29.0,12.0,1.0,4.0,4.0,6.0,3.0,0.6429,0.9444,0.7,0.2857,,0.8276,-1.0,0.4138,0.0833,0.2353,0.0,2.0,0.1429,
TA-2026-W75_PortoroÅ¾,W75 PortoroÅ¾,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,214906.0,Claire Liu,,,,,,,203435.0,Dalila Jakupovic,R,178.0,SLO,35.1,381.0,,6-3 6-1,16.0,2.0,0.0,2.0,0.0,56.0,37.0,24.0,9.0,14.0,8.0,3.0,5.0,0.0,58.0,38.0,16.0,7.0,4.0,8.0,4.0,0.6607,0.6486,0.4737,0.1429,2.6667,0.6034,-1.0,0.6552,0.4211,0.35,1.25,2.0,0.4107,-1.6667
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,F,3.0,0.0,216081.0,Maja Chwalinska,,,,,,,221257.0,Sinja Kraus,R,,AUT,24.0,120.0,,6-1 6-3,16.0,2.0,0.0,3.0,1.0,46.0,34.0,19.0,6.0,12.0,8.0,0.0,3.0,0.0,45.0,25.0,11.0,2.0,3.0,8.0,1.0,0.7391,0.5588,0.5,0.25,,0.7111,-7.0,0.5556,0.44,0.1,1.0,8.0,0.4565,
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R16,3.0,0.0,214646.0,Xiaodi You,,,,,,,900017.0,Jiaqi Wang,U,,CHN,24.1,437.0,,6-1 6-0,13.0,2.0,0.0,2.0,3.0,44.0,22.0,16.0,14.0,11.0,7.0,0.0,0.0,0.0,38.0,23.0,8.0,4.0,1.0,6.0,4.0,0.5,0.7273,0.6364,0.1818,,0.6842,-0.5,0.6053,0.3478,0.2667,0.0,1.5,0.3182,
TA-2026-Stuttgart,Stuttgart,Clay,P,20260413.0,2026-04-13,R32,3.0,0.0,222328.0,Linda Noskova,,,,,,,201533.0,Shuai Zhang,R,177.0,CHN,37.2,66.0,,5-7 6-1 6-4,29.0,2.0,1.0,15.0,3.0,72.0,48.0,42.0,14.0,18.0,15.0,2.0,4.0,7.0,114.0,82.0,53.0,13.0,4.0,14.0,11.0,0.6667,0.875,0.5833,0.8333,7.5,0.4211,-0.2727,0.7193,0.6463,0.4062,1.0,1.2727,0.2222,-6.5
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,220662.0,Veronika Erjavec,,,,,,,0.0,Milana Ivantsiv,U,,POR,19.2,,,6-0 6-0,12.0,2.0,0.0,0.0,0.0,36.0,25.0,17.0,9.0,9.0,6.0,0.0,0.0,0.0,32.0,13.0,3.0,4.0,7.0,6.0,1.0,0.6944,0.68,0.8182,0.0,,0.7812,-5.0,0.4062,0.2308,0.2105,0.0,6.0,0.2778,
TA-2026-WTA_Oeiras_125,WTA Oeiras 125,Clay,,20260413.0,2026-04-13,Q2,3.0,0.0,0.0,Tessa Johanna Brockmann,,,,,,,211342.0,Gabriela Lee,L,,ROU,30.6,354.0,,6-2 7-5,20.0,2.0,0.0,1.0,6.0,78.0,50.0,31.0,12.0,20.0,10.0,4.0,7.0,0.0,64.0,40.0,19.0,10.0,3.0,10.0,6.0,0.641,0.62,0.4286,0.05,2.5,0.5469,-0.6667,0.625,0.475,0.4167,2.3333,1.6667,0.4487,-1.5
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,0.0,Viktoria Morvayova,,,,,,,0.0,Jiangxue Han,U,,CHN,24.4,702.0,,7-5 4-6 6-4,32.0,2.0,1.0,2.0,8.0,100.0,68.0,42.0,13.0,25.0,16.0,5.0,11.0,1.0,106.0,69.0,41.0,15.0,11.0,16.0,7.0,0.68,0.6176,0.4062,0.08,3.2,0.4717,-1.2857,0.6509,0.5942,0.4054,1.0,2.2857,0.45,-2.2
TA-2026-Rouen,Rouen,Clay,I,20260413.0,2026-04-13,Q2,3.0,0.0,203564.0,Chloe Paquet,,,,,,,221237.0,Maria Timofeeva,R,,UZB,22.4,153.0,,6-3 7-6(5),22.0,2.0,0.0,1.0,5.0,87.0,58.0,39.0,15.0,22.0,11.0,3.0,4.0,4.0,70.0,49.0,31.0,11.0,0.0,10.0,2.0,0.6667,0.6724,0.5172,0.0455,3.6667,0.4,-4.0,0.7,0.6327,0.5238,,5.0,0.3793,-2.6667
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,211685.0,Rebecca Sramkova,,,,,,,236957.0,Lola Radivojevic,U,,SRB,21.3,146.0,,2-6 6-4 6-3,27.0,2.0,1.0,3.0,1.0,89.0,59.0,37.0,14.0,23.0,14.0,4.0,8.0,2.0,89.0,50.0,31.0,20.0,1.0,13.0,5.0,0.6629,0.6271,0.4667,0.1304,3.5,0.427,-1.6,0.5618,0.62,0.5128,8.0,2.6,0.427,-2.5
TA-2026-WTA_Oeiras_125,WTA Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,206242.0,Beatriz Haddad Maia,,,,,,,216055.0,Francisca Jorge,U,,POR,26.0,188.0,,6-4 7-6(3),23.0,2.0,0.0,0.0,8.0,77.0,47.0,25.0,13.0,20.0,11.0,6.0,12.0,2.0,68.0,52.0,24.0,3.0,2.0,11.0,2.0,0.6104,0.5319,0.4333,0.0,1.8333,0.6029,-4.5,0.7647,0.4615,0.1875,6.0,5.5,0.5065,-0.8333
TA-2026-W15_Monastir,W15 Monastir,Hard,,20260413.0,2026-04-13,R16,3.0,0.0,0.0,Adithya Karunaratne,,,,,,,0.0,Lavinia Luciano,R,,ITA,19.3,942.0,,6-0 6-4,16.0,2.0,0.0,1.0,3.0,51.0,34.0,25.0,8.0,13.0,8.0,6.0,7.0,1.0,41.0,26.0,12.0,8.0,3.0,8.0,3.0,0.6667,0.7353,0.4706,0.0769,1.3333,0.5122,-1.6667,0.6341,0.4615,0.5333,2.3333,2.6667,0.3529,-0.3333
TA-2026-W35_Zephyrhills_FL,W35 Zephyrhills FL,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,0.0,Gina Feistel,,,,,,,214604.0,Maria Lourdes Carle,R,,ARG,26.2,198.0,,6-3 2-6 6-3,26.0,2.0,1.0,0.0,3.0,106.0,89.0,46.0,8.0,27.0,13.0,7.0,13.0,2.0,98.0,61.0,38.0,10.0,8.0,13.0,14.0,0.8396,0.5169,0.4706,0.0,1.8571,0.5102,0.0714,0.6224,0.623,0.2703,1.625,0.9286,0.4906,-0.8571
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R16,3.0,0.0,211685.0,Rebecca Sramkova,,,,,,,220662.0,Veronika Erjavec,R,,SLO,26.3,104.0,,7-5 6-1,19.0,2.0,0.0,1.0,3.0,66.0,48.0,28.0,11.0,17.0,10.0,4.0,7.0,2.0,74.0,55.0,25.0,9.0,2.0,9.0,10.0,0.7273,0.5833,0.6111,0.0588,2.5,0.5405,0.1,0.7432,0.4545,0.4737,3.5,0.9,0.4091,-1.5
TA-2026-Oeiras_125,Oeiras 125,Clay,,20260413.0,2026-04-13,R32,3.0,0.0,221985.0,Darja Semenistaja,,,,,,,206417.0,Leolia Jeanjean,R,,FRA,30.7,127.0,,3-6 6-4 6-4,29.0,2.0,1.0,2.0,0.0,88.0,55.0,34.0,17.0,22.0,14.0,6.0,11.0,0.0,88.0,53.0,28.0,18.0,3.0,15.0,4.0,0.625,0.6182,0.5152,0.0909,2.3333,0.4773,-2.75,0.6023,0.5283,0.5143,3.6667,3.75,0.4205,-1.3333
TA-2026-Stuttgart,Stuttgart,Clay,P,20260413.0,2026-04-13,Q2,3.0,0.0,220309.0,Zeynep Sonmez,,,,,,,204431.0,Anna Lena Friedsam,R,,GER,32.2,202.0,,6-4 6-0,16.0,2.0,0.0,0.0,0.0,47.0,24.0,19.0,11.0,12.0,8.0,0.0,2.0,3.0,60.0,42.0,21.0,5.0,3.0,8.0,5.0,0.5106,0.7917,0.4783,0.0,,0.5667,-0.6,0.7,0.5,0.2778,0.6667,1.6,0.3617,
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,R32,3.0,0.0,203288.0,Jia Jing Lu,,,,,,,0.0,Qiu Yu Ye,R,,CHN,28.4,1081.0,,6-4 6-4,20.0,2.0,0.0,1.0,6.0,61.0,28.0,14.0,16.0,16.0,10.0,2.0,7.0,1.0,59.0,37.0,18.0,6.0,8.0,10.0,5.0,0.459,0.5,0.4848,0.0625,5.0,0.5932,-1.0,0.6271,0.4865,0.2727,0.875,2.0,0.5082,-4.0
TA-2026-W35_Luzhou,W35 Luzhou,Hard,,20260413.0,2026-04-13,F,3.0,0.0,222296.0,Zhuoxuan Bai,,,,,,,222559.0,Han Shi,R,,CHN,20.9,353.0,,6-4 0-6 6-1,23.0,2.0,1.0,0.0,3.0,71.0,39.0,24.0,12.0,18.0,11.0,9.0,14.0,1.0,90.0,50.0,28.0,16.0,6.0,12.0,7.0,0.5493,0.6154,0.375,0.0,1.2222,0.5111,-0.7143,0.5556,0.56,0.4,2.3333,1.7143,0.493,-0.2222
TA-2026-W75_PortoroÅ¾,W75 PortoroÅ¾,Clay,,20260413.0,2026-04-13,QF,3.0,0.0,204427.0,Sara Sorribes Tormo,,,,,,,215290.0,Katarina Zavatska,R,173.0,UKR,26.2,251.0,,6-4 6-2,18.0,2.0,0.0,0.0,0.0,51.0,44.0,28.0,2.0,13.0,9.0,1.0,4.0,0.0,54.0,43.0,16.0,7.0,0.0,9.0,6.0,0.8627,0.6364,0.2857,0.0,9.0,0.5741,-0.5,0.7963,0.3721,0.6364,,1.5,0.4118,-8.0
TA-2026-WTA_Oeiras_125,WTA Oeiras 125,Clay,,20260413.0,2026-04-13,Q1,3.0,0.0,0.0,Anouck Vrancken Peeters,,,,,,,0.0,Caroline Uebelhoer,U,,GER,30.0,258.0,,7-5 7-5,24.0,2.0,0.0,1.0,5.0,70.0,45.0,32.0,9.0,18.0,12.0,3.0,7.0,2.0,75.0,57.0,31.0,6.0,0.0,12.0,2.0,0.6429,0.7111,0.36,0.0556,4.0,0.5067,-5.0,0.76,0.5439,0.3333,,6.0,0.4143,-3.0
