source,league,match_date,home_team,away_team,home_goals,away_goals,odds_1x,odds_x2,season_code
transfermarkt,D1,2021-09-18,arm. bielefeld,hoffenheim,0,0,,,2021/22
transfermarkt,D1,2021-09-18,augsburg,mönchengladbach,1,0,,,2021/22
transfermarkt,D1,2021-09-18,bayern munich,vfl bochum,7,0,,,2021/22
transfermarkt,D1,2021-09-18,mainz,freiburg,0,0,,,2021/22
transfermarkt,E0,2021-09-18,aston villa,everton,3,0,,,2021/22
transfermarkt,E0,2021-09-18,burnley,arsenal,0,1,,,2021/22
transfermarkt,E0,2021-09-18,liverpool,crystal palace,3,0,,,2021/22
transfermarkt,E0,2021-09-18,man city,southampton,0,0,,,2021/22
transfermarkt,E0,2021-09-18,norwich,watford,1,3,,,2021/22
transfermarkt,E0,2021-09-18,wolves,brentford,0,2,,,2021/22
transfermarkt,E1,2021-09-18,barnsley,blackburn,0,0,,,2021/22
transfermarkt,E1,2021-09-18,cardiff,bournemouth,0,1,,,2021/22
transfermarkt,E1,2021-09-18,derby,stoke city,2,1,,,2021/22
transfermarkt,E1,2021-09-18,fulham,reading,1,2,,,2021/22
transfermarkt,E1,2021-09-18,huddersfield,nott'm forest,0,2,,,2021/22
transfermarkt,E1,2021-09-18,hull city,sheff utd,1,3,,,2021/22
transfermarkt,E1,2021-09-18,luton,swansea,3,3,,,2021/22
transfermarkt,E1,2021-09-18,middlesbrough,blackpool,1,2,,,2021/22
transfermarkt,E1,2021-09-18,millwall,coventry,1,1,,,2021/22
transfermarkt,E1,2021-09-18,peterborough,birmingham,3,0,,,2021/22
transfermarkt,E1,2021-09-18,preston,west brom,1,1,,,2021/22
transfermarkt,E1,2021-09-18,qpr,bristol city,1,2,,,2021/22
transfermarkt,F1,2021-09-18,lens,lille,1,0,,,2021/22
transfermarkt,F1,2021-09-18,saint-étienne,g. bordeaux,1,2,,,2021/22
transfermarkt,I1,2021-09-18,genoa,fiorentina,1,2,,,2021/22
transfermarkt,I1,2021-09-18,inter,bologna,6,1,,,2021/22
transfermarkt,I1,2021-09-18,salernitana,atalanta,0,1,,,2021/22
transfermarkt,N1,2021-09-18,ajax,sc cambuur,9,0,,,2021/22
transfermarkt,N1,2021-09-18,heerenveen,fortuna sittard,1,0,,,2021/22
transfermarkt,N1,2021-09-18,utrecht,rkc waalwijk,2,2,,,2021/22
transfermarkt,N1,2021-09-18,willem ii,fc groningen,2,1,,,2021/22
transfermarkt,P1,2021-09-18,arouca,vit. guimarães,2,2,,,2021/22
transfermarkt,P1,2021-09-18,b sad,gil vicente,1,1,,,2021/22
transfermarkt,P1,2021-09-18,famalicão,marítimo,0,0,,,2021/22
transfermarkt,SP1,2021-09-18,alavés,ca osasuna,0,2,,,2021/22
transfermarkt,SP1,2021-09-18,atlético,athletic club,0,0,,,2021/22
transfermarkt,SP1,2021-09-18,elche cf,levante,1,1,,,2021/22
transfermarkt,SP1,2021-09-18,rayo vallecano,getafe,3,0,,,2021/22
transfermarkt,D1,2021-09-19,dortmund,union berlin,4,2,,,2021/22
transfermarkt,D1,2021-09-19,stuttgart,leverkusen,1,3,,,2021/22
transfermarkt,D1,2021-09-19,wolfsburg,frankfurt,1,1,,,2021/22
transfermarkt,E0,2021-09-19,brighton,leicester,2,1,,,2021/22
transfermarkt,E0,2021-09-19,tottenham,chelsea,0,3,,,2021/22
transfermarkt,E0,2021-09-19,west ham,man utd,1,2,,,2021/22
transfermarkt,F1,2021-09-19,angers sco,fc nantes,1,4,,,2021/22
transfermarkt,F1,2021-09-19,clermont foot,stade brestois,1,1,,,2021/22
transfermarkt,F1,2021-09-19,marseille,stade rennais,2,0,,,2021/22
transfermarkt,F1,2021-09-19,nice,monaco,2,2,,,2021/22
transfermarkt,F1,2021-09-19,psg,lyon,2,1,,,2021/22
transfermarkt,F1,2021-09-19,stade reims,fc lorient,0,0,,,2021/22
transfermarkt,F1,2021-09-19,troyes,montpellier,1,1,,,2021/22
transfermarkt,I1,2021-09-19,fc empoli,sampdoria,0,3,,,2021/22
transfermarkt,I1,2021-09-19,hellas verona,roma,3,2,,,2021/22
transfermarkt,I1,2021-09-19,juventus,ac milan,1,1,,,2021/22
transfermarkt,I1,2021-09-19,lazio,cagliari,2,2,,,2021/22
transfermarkt,I1,2021-09-19,venezia,spezia calcio,1,2,,,2021/22
transfermarkt,N1,2021-09-19,go ahead eagles,pec zwolle,1,0,,,2021/22
transfermarkt,N1,2021-09-19,heracles almelo,az alkmaar,3,2,,,2021/22
transfermarkt,N1,2021-09-19,psv,feyenoord,0,4,,,2021/22
transfermarkt,N1,2021-09-19,vitesse,fc twente,1,4,,,2021/22
transfermarkt,P1,2021-09-19,estoril,sporting,0,1,,,2021/22
transfermarkt,P1,2021-09-19,porto,moreirense,5,0,,,2021/22
transfermarkt,P1,2021-09-19,vizela,paços ferreira,1,1,,,2021/22
transfermarkt,SP1,2021-09-19,rcd mallorca,villarreal,0,0,,,2021/22
transfermarkt,SP1,2021-09-19,real betis,espanyol,2,2,,,2021/22
transfermarkt,SP1,2021-09-19,real sociedad,sevilla fc,0,0,,,2021/22
transfermarkt,SP1,2021-09-19,valencia,real madrid,1,2,,,2021/22
transfermarkt,I1,2021-09-20,udinese,napoli,0,4,,,2021/22
transfermarkt,P1,2021-09-20,benfica,boavista,3,1,,,2021/22
transfermarkt,P1,2021-09-20,braga,tondela,3,1,,,2021/22
transfermarkt,SP1,2021-09-20,barcelona,granada cf,1,1,,,2021/22
transfermarkt,I1,2021-09-21,atalanta,sassuolo,2,1,,,2021/22
transfermarkt,I1,2021-09-21,bologna,genoa,2,2,,,2021/22
transfermarkt,I1,2021-09-21,fiorentina,inter,1,3,,,2021/22
transfermarkt,N1,2021-09-21,fortuna sittard,ajax,0,5,,,2021/22
transfermarkt,N1,2021-09-21,rkc waalwijk,willem ii,1,2,,,2021/22
transfermarkt,SP1,2021-09-21,athletic club,rayo vallecano,1,2,,,2021/22
transfermarkt,SP1,2021-09-21,getafe,atlético,1,2,,,2021/22
transfermarkt,SP1,2021-09-21,levante,celta de vigo,0,2,,,2021/22
transfermarkt,F1,2021-09-22,angers sco,marseille,0,0,,,2021/22
transfermarkt,F1,2021-09-22,fc lorient,nice,1,0,,,2021/22
transfermarkt,F1,2021-09-22,fc metz,psg,1,2,,,2021/22
transfermarkt,F1,2021-09-22,fc nantes,stade brestois,3,1,,,2021/22
transfermarkt,F1,2021-09-22,lens,r. strasbourg,0,1,,,2021/22
transfermarkt,F1,2021-09-22,lille,stade reims,2,1,,,2021/22
transfermarkt,F1,2021-09-22,lyon,troyes,3,1,,,2021/22
transfermarkt,F1,2021-09-22,monaco,saint-étienne,3,1,,,2021/22
transfermarkt,F1,2021-09-22,montpellier,g. bordeaux,3,3,,,2021/22
transfermarkt,F1,2021-09-22,stade rennais,clermont foot,6,0,,,2021/22
transfermarkt,I1,2021-09-22,ac milan,venezia,2,0,,,2021/22
transfermarkt,I1,2021-09-22,cagliari,fc empoli,0,2,,,2021/22
transfermarkt,I1,2021-09-22,salernitana,hellas verona,2,2,,,2021/22
transfermarkt,I1,2021-09-22,spezia calcio,juventus,2,3,,,2021/22
transfermarkt,N1,2021-09-22,fc groningen,vitesse,0,1,,,2021/22
transfermarkt,N1,2021-09-22,feyenoord,heerenveen,3,1,,,2021/22
transfermarkt,N1,2021-09-22,go ahead eagles,psv,1,2,,,2021/22
transfermarkt,N1,2021-09-22,nec nijmegen,utrecht,0,3,,,2021/22
transfermarkt,N1,2021-09-22,pec zwolle,sparta r.,1,1,,,2021/22
transfermarkt,SP1,2021-09-22,espanyol,alavés,1,0,,,2021/22
transfermarkt,SP1,2021-09-22,real madrid,rcd mallorca,6,1,,,2021/22
transfermarkt,SP1,2021-09-22,sevilla fc,valencia,3,1,,,2021/22
transfermarkt,SP1,2021-09-22,villarreal,elche cf,4,1,,,2021/22
transfermarkt,I1,2021-09-23,roma,udinese,1,0,,,2021/22
transfermarkt,I1,2021-09-23,sampdoria,napoli,0,4,,,2021/22
transfermarkt,I1,2021-09-23,torino,lazio,1,1,,,2021/22
transfermarkt,N1,2021-09-23,fc twente,az alkmaar,3,1,,,2021/22
transfermarkt,N1,2021-09-23,sc cambuur,heracles almelo,2,1,,,2021/22
transfermarkt,SP1,2021-09-23,ca osasuna,real betis,1,3,,,2021/22
transfermarkt,SP1,2021-09-23,cádiz cf,barcelona,0,0,,,2021/22
transfermarkt,SP1,2021-09-23,granada cf,real sociedad,2,3,,,2021/22
transfermarkt,D1,2021-09-24,greuther fürth,bayern munich,1,3,,,2021/22
transfermarkt,E1,2021-09-24,coventry,peterborough,3,0,,,2021/22
transfermarkt,E1,2021-09-24,west brom,qpr,2,1,,,2021/22
transfermarkt,P1,2021-09-24,gil vicente,porto,1,2,,,2021/22
transfermarkt,P1,2021-09-24,sporting,marítimo,1,0,,,2021/22
transfermarkt,D1,2021-09-25,frankfurt,1.fc köln,1,1,,,2021/22
transfermarkt,D1,2021-09-25,hoffenheim,wolfsburg,3,1,,,2021/22
transfermarkt,D1,2021-09-25,leipzig,hertha bsc,6,0,,,2021/22
transfermarkt,D1,2021-09-25,leverkusen,mainz,1,0,,,2021/22
transfermarkt,D1,2021-09-25,mönchengladbach,dortmund,1,0,,,2021/22
transfermarkt,D1,2021-09-25,union berlin,arm. bielefeld,1,0,,,2021/22
transfermarkt,E0,2021-09-25,brentford,liverpool,3,3,,,2021/22
transfermarkt,E0,2021-09-25,chelsea,man city,0,1,,,2021/22
transfermarkt,E0,2021-09-25,everton,norwich,2,0,,,2021/22
transfermarkt,E0,2021-09-25,leeds,west ham,1,2,,,2021/22
transfermarkt,E0,2021-09-25,leicester,burnley,2,2,,,2021/22
transfermarkt,E0,2021-09-25,man utd,aston villa,0,1,,,2021/22
transfermarkt,E0,2021-09-25,watford,newcastle,1,1,,,2021/22
transfermarkt,E1,2021-09-25,birmingham,preston,0,0,,,2021/22
transfermarkt,E1,2021-09-25,blackburn,cardiff,5,1,,,2021/22
transfermarkt,E1,2021-09-25,blackpool,barnsley,1,0,,,2021/22
transfermarkt,E1,2021-09-25,bournemouth,luton,2,1,,,2021/22
transfermarkt,E1,2021-09-25,bristol city,fulham,1,1,,,2021/22
transfermarkt,E1,2021-09-25,nott'm forest,millwall,1,1,,,2021/22
transfermarkt,E1,2021-09-25,reading,middlesbrough,1,0,,,2021/22
transfermarkt,E1,2021-09-25,sheff utd,derby,1,0,,,2021/22
transfermarkt,E1,2021-09-25,stoke city,hull city,2,0,,,2021/22
transfermarkt,E1,2021-09-25,swansea,huddersfield,1,0,,,2021/22
transfermarkt,F1,2021-09-25,lyon,fc lorient,1,1,,,2021/22
transfermarkt,F1,2021-09-25,psg,montpellier,2,0,,,2021/22
transfermarkt,F1,2021-09-25,r. strasbourg,lille,1,2,,,2021/22
transfermarkt,F1,2021-09-25,saint-étienne,nice,0,3,,,2021/22
transfermarkt,I1,2021-09-25,genoa,hellas verona,3,3,,,2021/22
transfermarkt,I1,2021-09-25,inter,atalanta,2,2,,,2021/22
transfermarkt,I1,2021-09-25,spezia calcio,ac milan,1,2,,,2021/22
transfermarkt,N1,2021-09-25,ajax,fc groningen,3,0,,,2021/22
transfermarkt,N1,2021-09-25,feyenoord,nec nijmegen,5,3,,,2021/22
transfermarkt,N1,2021-09-25,utrecht,pec zwolle,5,1,,,2021/22
transfermarkt,N1,2021-09-25,vitesse,fortuna sittard,1,1,,,2021/22
transfermarkt,N1,2021-09-25,willem ii,psv,2,1,,,2021/22
transfermarkt,P1,2021-09-25,moreirense,arouca,2,1,,,2021/22
transfermarkt,P1,2021-09-25,tondela,famalicão,3,2,,,2021/22
transfermarkt,P1,2021-09-25,vit. guimarães,benfica,1,3,,,2021/22
transfermarkt,SP1,2021-09-25,alavés,atlético,1,0,,,2021/22
transfermarkt,SP1,2021-09-25,real madrid,villarreal,0,0,,,2021/22
transfermarkt,SP1,2021-09-25,sevilla fc,espanyol,2,0,,,2021/22
transfermarkt,SP1,2021-09-25,valencia,athletic club,1,1,,,2021/22
transfermarkt,D1,2021-09-26,freiburg,augsburg,3,0,,,2021/22
transfermarkt,D1,2021-09-26,vfl bochum,stuttgart,0,0,,,2021/22
transfermarkt,E0,2021-09-26,arsenal,tottenham,3,1,,,2021/22
transfermarkt,E0,2021-09-26,southampton,wolves,0,1,,,2021/22
transfermarkt,F1,2021-09-26,clermont foot,monaco,1,3,,,2021/22
transfermarkt,F1,2021-09-26,g. bordeaux,stade rennais,1,1,,,2021/22
transfermarkt,F1,2021-09-26,marseille,lens,2,3,,,2021/22
transfermarkt,F1,2021-09-26,stade brestois,fc metz,1,2,,,2021/22
transfermarkt,F1,2021-09-26,stade reims,fc nantes,3,1,,,2021/22
transfermarkt,F1,2021-09-26,troyes,angers sco,1,1,,,2021/22
transfermarkt,I1,2021-09-26,fc empoli,bologna,4,2,,,2021/22
transfermarkt,I1,2021-09-26,juventus,sampdoria,3,2,,,2021/22
transfermarkt,I1,2021-09-26,lazio,roma,3,2,,,2021/22
transfermarkt,I1,2021-09-26,napoli,cagliari,2,0,,,2021/22
transfermarkt,I1,2021-09-26,sassuolo,salernitana,1,0,,,2021/22
transfermarkt,I1,2021-09-26,udinese,fiorentina,0,1,,,2021/22
transfermarkt,N1,2021-09-26,az alkmaar,go ahead eagles,5,0,,,2021/22
transfermarkt,N1,2021-09-26,heerenveen,fc twente,2,3,,,2021/22
transfermarkt,N1,2021-09-26,heracles almelo,rkc waalwijk,1,0,,,2021/22
transfermarkt,N1,2021-09-26,sparta r.,sc cambuur,0,4,,,2021/22
transfermarkt,P1,2021-09-26,portimonense,vizela,0,0,,,2021/22
transfermarkt,P1,2021-09-26,santa clara,braga,1,1,,,2021/22
transfermarkt,SP1,2021-09-26,barcelona,levante,3,0,,,2021/22
transfermarkt,SP1,2021-09-26,rayo vallecano,cádiz cf,3,1,,,2021/22
transfermarkt,SP1,2021-09-26,rcd mallorca,ca osasuna,2,3,,,2021/22
transfermarkt,SP1,2021-09-26,real betis,getafe,2,0,,,2021/22
transfermarkt,SP1,2021-09-26,real sociedad,elche cf,1,0,,,2021/22
transfermarkt,E0,2021-09-27,crystal palace,brighton,1,1,,,2021/22
transfermarkt,I1,2021-09-27,venezia,torino,1,1,,,2021/22
transfermarkt,P1,2021-09-27,boavista,estoril,1,1,,,2021/22
transfermarkt,P1,2021-09-27,paços ferreira,b sad,2,2,,,2021/22
transfermarkt,SP1,2021-09-27,celta de vigo,granada cf,1,0,,,2021/22
transfermarkt,E1,2021-09-28,cardiff,west brom,0,4,,,2021/22
transfermarkt,E1,2021-09-28,huddersfield,blackburn,3,2,,,2021/22
transfermarkt,E1,2021-09-28,hull city,blackpool,1,1,,,2021/22
transfermarkt,E1,2021-09-28,middlesbrough,sheff utd,2,0,,,2021/22
transfermarkt,E1,2021-09-28,preston,stoke city,1,1,,,2021/22
transfermarkt,E1,2021-09-28,qpr,birmingham,2,0,,,2021/22
transfermarkt,E1,2021-09-29,barnsley,nott'm forest,1,3,,,2021/22
transfermarkt,E1,2021-09-29,derby,reading,1,0,,,2021/22
transfermarkt,E1,2021-09-29,fulham,swansea,3,1,,,2021/22
transfermarkt,E1,2021-09-29,luton,coventry,5,0,,,2021/22
transfermarkt,E1,2021-09-29,millwall,bristol city,1,0,,,2021/22
transfermarkt,E1,2021-09-29,peterborough,bournemouth,0,0,,,2021/22
transfermarkt,D1,2021-10-01,1.fc köln,greuther fürth,3,1,,,2021/22
transfermarkt,E1,2021-10-01,stoke city,west brom,1,0,,,2021/22
transfermarkt,F1,2021-10-01,lens,stade reims,2,0,,,2021/22
transfermarkt,I1,2021-10-01,cagliari,venezia,1,1,,,2021/22
transfermarkt,N1,2021-10-01,fc groningen,fc twente,1,1,,,2021/22
transfermarkt,P1,2021-10-01,famalicão,vit. guimarães,1,2,,,2021/22
transfermarkt,P1,2021-10-01,marítimo,moreirense,0,0,,,2021/22
transfermarkt,SP1,2021-10-01,athletic club,alavés,1,0,,,2021/22
transfermarkt,D1,2021-10-02,dortmund,augsburg,2,1,,,2021/22
transfermarkt,D1,2021-10-02,hertha bsc,freiburg,1,2,,,2021/22
transfermarkt,D1,2021-10-02,leipzig,vfl bochum,3,0,,,2021/22
transfermarkt,D1,2021-10-02,stuttgart,hoffenheim,3,1,,,2021/22
transfermarkt,D1,2021-10-02,wolfsburg,mönchengladbach,1,3,,,2021/22
transfermarkt,E0,2021-10-02,brighton,arsenal,0,0,,,2021/22
transfermarkt,E0,2021-10-02,burnley,norwich,0,0,,,2021/22
transfermarkt,E0,2021-10-02,chelsea,southampton,3,1,,,2021/22
transfermarkt,E0,2021-10-02,leeds,watford,1,0,,,2021/22
transfermarkt,E0,2021-10-02,man utd,everton,1,1,,,2021/22
transfermarkt,E0,2021-10-02,wolves,newcastle,2,1,,,2021/22
transfermarkt,E1,2021-10-02,barnsley,millwall,0,1,,,2021/22
transfermarkt,E1,2021-10-02,birmingham,nott'm forest,0,3,,,2021/22
transfermarkt,E1,2021-10-02,blackpool,blackburn,2,1,,,2021/22
transfermarkt,E1,2021-10-02,bournemouth,sheff utd,2,1,,,2021/22
transfermarkt,E1,2021-10-02,cardiff,reading,0,1,,,2021/22
transfermarkt,E1,2021-10-02,coventry,fulham,4,1,,,2021/22
transfermarkt,E1,2021-10-02,derby,swansea,0,0,,,2021/22
transfermarkt,E1,2021-10-02,hull city,middlesbrough,2,0,,,2021/22
transfermarkt,E1,2021-10-02,luton,huddersfield,0,0,,,2021/22
transfermarkt,E1,2021-10-02,peterborough,bristol city,2,3,,,2021/22
transfermarkt,E1,2021-10-02,qpr,preston,3,2,,,2021/22
transfermarkt,F1,2021-10-02,montpellier,r. strasbourg,1,1,,,2021/22
transfermarkt,F1,2021-10-02,nice,stade brestois,2,1,,,2021/22
transfermarkt,I1,2021-10-02,salernitana,genoa,1,0,,,2021/22
transfermarkt,I1,2021-10-02,sassuolo,inter,1,2,,,2021/22
transfermarkt,I1,2021-10-02,torino,juventus,0,1,,,2021/22
transfermarkt,N1,2021-10-02,fortuna sittard,nec nijmegen,1,3,,,2021/22
transfermarkt,N1,2021-10-02,heracles almelo,willem ii,3,2,,,2021/22
transfermarkt,N1,2021-10-02,pec zwolle,heerenveen,0,1,,,2021/22
transfermarkt,N1,2021-10-02,rkc waalwijk,go ahead eagles,1,1,,,2021/22
transfermarkt,P1,2021-10-02,arouca,sporting,1,2,,,2021/22
transfermarkt,P1,2021-10-02,porto,paços ferreira,2,1,,,2021/22
transfermarkt,P1,2021-10-02,vizela,santa clara,1,1,,,2021/22
transfermarkt,SP1,2021-10-02,atlético,barcelona,2,0,,,2021/22
transfermarkt,SP1,2021-10-02,ca osasuna,rayo vallecano,1,0,,,2021/22
transfermarkt,SP1,2021-10-02,cádiz cf,valencia,0,0,,,2021/22
transfermarkt,SP1,2021-10-02,rcd mallorca,levante,1,0,,,2021/22
transfermarkt,D1,2021-10-03,arm. bielefeld,leverkusen,0,4,,,2021/22
transfermarkt,D1,2021-10-03,bayern munich,frankfurt,1,2,,,2021/22
transfermarkt,D1,2021-10-03,mainz,union berlin,1,2,,,2021/22
transfermarkt,E0,2021-10-03,crystal palace,leicester,2,2,,,2021/22
transfermarkt,E0,2021-10-03,liverpool,man city,2,2,,,2021/22
transfermarkt,E0,2021-10-03,tottenham,aston villa,2,1,,,2021/22
transfermarkt,E0,2021-10-03,west ham,brentford,1,2,,,2021/22
transfermarkt,F1,2021-10-03,angers sco,fc metz,3,2,,,2021/22
transfermarkt,F1,2021-10-03,fc lorient,clermont foot,1,1,,,2021/22
transfermarkt,F1,2021-10-03,fc nantes,troyes,2,0,,,2021/22
transfermarkt,F1,2021-10-03,lille,marseille,2,0,,,2021/22
transfermarkt,F1,2021-10-03,monaco,g. bordeaux,3,0,,,2021/22
transfermarkt,F1,2021-10-03,saint-étienne,lyon,1,1,,,2021/22
transfermarkt,F1,2021-10-03,stade rennais,psg,2,0,,,2021/22
transfermarkt,I1,2021-10-03,atalanta,ac milan,2,3,,,2021/22
transfermarkt,I1,2021-10-03,bologna,lazio,3,0,,,2021/22
transfermarkt,I1,2021-10-03,fiorentina,napoli,1,2,,,2021/22
transfermarkt,I1,2021-10-03,hellas verona,spezia calcio,4,0,,,2021/22
transfermarkt,I1,2021-10-03,roma,fc empoli,2,0,,,2021/22
transfermarkt,I1,2021-10-03,sampdoria,udinese,3,3,,,2021/22
transfermarkt,N1,2021-10-03,ajax,utrecht,0,1,,,2021/22
transfermarkt,N1,2021-10-03,psv,sparta r.,2,1,,,2021/22
transfermarkt,N1,2021-10-03,sc cambuur,az alkmaar,1,3,,,2021/22
transfermarkt,N1,2021-10-03,vitesse,feyenoord,2,1,,,2021/22
transfermarkt,P1,2021-10-03,b sad,tondela,0,2,,,2021/22
transfermarkt,P1,2021-10-03,benfica,portimonense,0,1,,,2021/22
transfermarkt,P1,2021-10-03,braga,boavista,2,2,,,2021/22
transfermarkt,P1,2021-10-03,estoril,gil vicente,2,2,,,2021/22
transfermarkt,SP1,2021-10-03,elche cf,celta de vigo,1,0,,,2021/22
transfermarkt,SP1,2021-10-03,espanyol,real madrid,2,1,,,2021/22
transfermarkt,SP1,2021-10-03,getafe,real sociedad,1,1,,,2021/22
transfermarkt,SP1,2021-10-03,granada cf,sevilla fc,1,0,,,2021/22
transfermarkt,SP1,2021-10-03,villarreal,real betis,2,0,,,2021/22
transfermarkt,D1,2021-10-15,hoffenheim,1.fc köln,5,0,,,2021/22
transfermarkt,E1,2021-10-15,west brom,birmingham,1,0,,,2021/22
transfermarkt,F1,2021-10-15,psg,angers sco,2,1,,,2021/22
transfermarkt,D1,2021-10-16,dortmund,mainz,3,1,,,2021/22
transfermarkt,D1,2021-10-16,frankfurt,hertha bsc,1,2,,,2021/22
transfermarkt,D1,2021-10-16,freiburg,leipzig,1,1,,,2021/22
transfermarkt,D1,2021-10-16,greuther fürth,vfl bochum,0,1,,,2021/22
transfermarkt,D1,2021-10-16,mönchengladbach,stuttgart,1,1,,,2021/22
transfermarkt,D1,2021-10-16,union berlin,wolfsburg,2,0,,,2021/22
transfermarkt,E0,2021-10-16,aston villa,wolves,2,3,,,2021/22
transfermarkt,E0,2021-10-16,brentford,chelsea,0,1,,,2021/22
transfermarkt,E0,2021-10-16,leicester,man utd,4,2,,,2021/22
transfermarkt,E0,2021-10-16,man city,burnley,2,0,,,2021/22
transfermarkt,E0,2021-10-16,norwich,brighton,0,0,,,2021/22
transfermarkt,E0,2021-10-16,southampton,leeds,1,0,,,2021/22
transfermarkt,E0,2021-10-16,watford,liverpool,0,5,,,2021/22
transfermarkt,E1,2021-10-16,blackburn,coventry,2,2,,,2021/22
transfermarkt,E1,2021-10-16,bristol city,bournemouth,0,2,,,2021/22
transfermarkt,E1,2021-10-16,fulham,qpr,4,1,,,2021/22
transfermarkt,E1,2021-10-16,huddersfield,hull city,2,0,,,2021/22
transfermarkt,E1,2021-10-16,middlesbrough,peterborough,2,0,,,2021/22
transfermarkt,E1,2021-10-16,millwall,luton,0,2,,,2021/22
transfermarkt,E1,2021-10-16,nott'm forest,blackpool,2,1,,,2021/22
transfermarkt,E1,2021-10-16,preston,derby,0,0,,,2021/22
transfermarkt,E1,2021-10-16,reading,barnsley,1,0,,,2021/22
transfermarkt,E1,2021-10-16,sheff utd,stoke city,2,1,,,2021/22
transfermarkt,F1,2021-10-16,clermont foot,lille,1,0,,,2021/22
transfermarkt,F1,2021-10-16,lyon,monaco,2,0,,,2021/22
transfermarkt,I1,2021-10-16,ac milan,hellas verona,3,2,,,2021/22
transfermarkt,I1,2021-10-16,lazio,inter,3,1,,,2021/22
transfermarkt,I1,2021-10-16,spezia calcio,salernitana,2,1,,,2021/22
transfermarkt,N1,2021-10-16,feyenoord,rkc waalwijk,2,2,,,2021/22
transfermarkt,N1,2021-10-16,fortuna sittard,sc cambuur,1,0,,,2021/22
transfermarkt,N1,2021-10-16,go ahead eagles,heracles almelo,4,2,,,2021/22
transfermarkt,N1,2021-10-16,heerenveen,ajax,0,2,,,2021/22
transfermarkt,N1,2021-10-16,psv,pec zwolle,3,1,,,2021/22
transfermarkt,SP1,2021-10-16,levante,getafe,0,0,,,2021/22
transfermarkt,SP1,2021-10-16,real sociedad,rcd mallorca,1,0,,,2021/22
transfermarkt,D1,2021-10-17,augsburg,arm. bielefeld,1,1,,,2021/22
transfermarkt,D1,2021-10-17,leverkusen,bayern munich,1,5,,,2021/22
transfermarkt,E0,2021-10-17,everton,west ham,0,1,,,2021/22
transfermarkt,E0,2021-10-17,newcastle,tottenham,2,3,,,2021/22
transfermarkt,E1,2021-10-17,swansea,cardiff,3,0,,,2021/22
transfermarkt,F1,2021-10-17,fc metz,stade rennais,0,3,,,2021/22
transfermarkt,F1,2021-10-17,g. bordeaux,fc nantes,1,1,,,2021/22
transfermarkt,F1,2021-10-17,marseille,fc lorient,4,1,,,2021/22
transfermarkt,F1,2021-10-17,montpellier,lens,1,0,,,2021/22
transfermarkt,F1,2021-10-17,r. strasbourg,saint-étienne,5,1,,,2021/22
transfermarkt,F1,2021-10-17,stade brestois,stade reims,1,1,,,2021/22
transfermarkt,F1,2021-10-17,troyes,nice,1,0,,,2021/22
transfermarkt,I1,2021-10-17,cagliari,sampdoria,3,1,,,2021/22
transfermarkt,I1,2021-10-17,fc empoli,atalanta,1,4,,,2021/22
transfermarkt,I1,2021-10-17,genoa,sassuolo,2,2,,,2021/22
transfermarkt,I1,2021-10-17,juventus,roma,1,0,,,2021/22
transfermarkt,I1,2021-10-17,napoli,torino,1,0,,,2021/22
transfermarkt,I1,2021-10-17,udinese,bologna,1,1,,,2021/22
transfermarkt,N1,2021-10-17,az alkmaar,utrecht,5,1,,,2021/22
transfermarkt,N1,2021-10-17,fc twente,willem ii,1,1,,,2021/22
transfermarkt,N1,2021-10-17,nec nijmegen,vitesse,0,1,,,2021/22
transfermarkt,N1,2021-10-17,sparta r.,fc groningen,1,1,,,2021/22
transfermarkt,SP1,2021-10-17,barcelona,valencia,3,1,,,2021/22
transfermarkt,SP1,2021-10-17,celta de vigo,sevilla fc,0,1,,,2021/22
transfermarkt,SP1,2021-10-17,rayo vallecano,elche cf,2,1,,,2021/22
transfermarkt,SP1,2021-10-17,villarreal,ca osasuna,1,2,,,2021/22
transfermarkt,E0,2021-10-18,arsenal,crystal palace,2,2,,,2021/22
transfermarkt,I1,2021-10-18,venezia,fiorentina,1,0,,,2021/22
transfermarkt,SP1,2021-10-18,alavés,real betis,0,1,,,2021/22
transfermarkt,SP1,2021-10-18,espanyol,cádiz cf,2,0,,,2021/22
transfermarkt,E1,2021-10-19,bristol city,nott'm forest,1,2,,,2021/22
transfermarkt,E1,2021-10-19,derby,luton,2,2,,,2021/22
transfermarkt,E1,2021-10-19,qpr,blackburn,1,0,,,2021/22
transfermarkt,E1,2021-10-19,sheff utd,millwall,1,2,,,2021/22
transfermarkt,E1,2021-10-19,stoke city,bournemouth,0,1,,,2021/22
transfermarkt,E1,2021-10-20,fulham,cardiff,2,0,,,2021/22
transfermarkt,E1,2021-10-20,huddersfield,birmingham,0,0,,,2021/22
transfermarkt,E1,2021-10-20,hull city,peterborough,1,2,,,2021/22
transfermarkt,E1,2021-10-20,middlesbrough,barnsley,2,0,,,2021/22
transfermarkt,E1,2021-10-20,preston,coventry,2,1,,,2021/22
transfermarkt,E1,2021-10-20,reading,blackpool,2,3,,,2021/22
transfermarkt,E1,2021-10-20,swansea,west brom,2,1,,,2021/22
