match_id,match_date,y,rank_value,historical_percentile,label,bet_eligible,vetoed
bt-6221,2023-08-07,1.0,0.9595695870359802,92.876462873304,TOP_HISTORICAL_QUINTILE,True,False
bt-2509,2019-03-04,1.0,0.9595319308880064,92.8652483435602,TOP_HISTORICAL_QUINTILE,True,False
bt-7100,2024-03-06,1.0,0.9594441788982075,92.83911456852927,TOP_HISTORICAL_QUINTILE,True,False
bt-4357,2021-08-30,1.0,0.9593660723747772,92.8158533488526,TOP_HISTORICAL_QUINTILE,True,False
bt-6237,2023-08-14,1.0,0.9592844056273292,92.79153184446044,TOP_HISTORICAL_QUINTILE,True,False
bt-7583,2024-09-25,1.0,0.9592712180213272,92.7876043901743,TOP_HISTORICAL_QUINTILE,True,False
bt-17257,2019-06-10,1.0,0.9592336134057398,92.7764052074989,TOP_HISTORICAL_QUINTILE,True,False
bt-17420,2025-06-16,1.0,0.9592203386577074,92.77245180109222,TOP_HISTORICAL_QUINTILE,True,False
bt-6048,2023-03-06,1.0,0.9592131355790828,92.77030662311122,TOP_HISTORICAL_QUINTILE,True,False
bt-17296,2019-07-01,1.0,0.9591632415362686,92.7554474764038,TOP_HISTORICAL_QUINTILE,True,False
bt-5944,2023-02-20,0.0,0.95908123736542,92.73102548258383,TOP_HISTORICAL_QUINTILE,True,False
bt-5773,2023-01-16,1.0,0.959000649237578,92.70702520625947,TOP_HISTORICAL_QUINTILE,True,False
bt-8631,2025-04-14,1.0,0.9589570382895332,92.69403725341986,TOP_HISTORICAL_QUINTILE,True,False
bt-8637,2025-04-14,1.0,0.9589570382895332,92.69403725341986,TOP_HISTORICAL_QUINTILE,True,False
bt-1077,2018-01-15,0.0,0.9589305561447088,92.68615049875181,TOP_HISTORICAL_QUINTILE,True,False
bt-7800,2024-12-30,1.0,0.9587394569862764,92.6292384854001,TOP_HISTORICAL_QUINTILE,True,False
bt-17418,2025-06-16,1.0,0.9587217238863102,92.62395731917036,TOP_HISTORICAL_QUINTILE,True,False
bt-5546,2022-10-17,0.0,0.9585451056964438,92.57135794164151,TOP_HISTORICAL_QUINTILE,True,False
bt-6866,2024-01-15,0.0,0.958526403127174,92.56578805383704,TOP_HISTORICAL_QUINTILE,True,False
bt-17522,2026-06-15,1.0,0.9585207347795156,92.56409994029295,TOP_HISTORICAL_QUINTILE,True,False
bt-7075,2024-02-26,1.0,0.9584561247983114,92.54485818044895,TOP_HISTORICAL_QUINTILE,True,False
bt-6226,2023-08-07,0.0,0.958343120307312,92.51120385589135,TOP_HISTORICAL_QUINTILE,True,False
bt-3828,2021-01-31,1.0,0.9583415143677808,92.5107255845437,TOP_HISTORICAL_QUINTILE,True,False
bt-5862,2023-02-06,1.0,0.958323198003712,92.50527071407232,TOP_HISTORICAL_QUINTILE,True,False
bt-12919,2018-05-21,1.0,0.9582267790881758,92.47655580683062,TOP_HISTORICAL_QUINTILE,True,False
bt-16729,2026-05-25,0.0,0.9580793027119716,92.43263527070452,TOP_HISTORICAL_QUINTILE,True,False
bt-17549,2026-06-22,1.0,0.9579635241199128,92.39815477988947,TOP_HISTORICAL_QUINTILE,True,False
bt-12378,2026-08-02,1.0,0.9579401232134556,92.39118566128286,TOP_HISTORICAL_QUINTILE,True,False
bt-4064,2021-03-07,1.0,0.9579130738454104,92.38312997957306,TOP_HISTORICAL_QUINTILE,True,False
bt-3631,2020-08-24,1.0,0.957837477504966,92.36061632764489,TOP_HISTORICAL_QUINTILE,True,False
bt-4033,2021-03-01,1.0,0.9578052391194998,92.35101528366782,TOP_HISTORICAL_QUINTILE,True,False
bt-8838,2025-07-21,1.0,0.9576539911795974,92.30597152290113,TOP_HISTORICAL_QUINTILE,True,False
bt-5870,2023-02-13,1.0,0.9576258632540764,92.2975946316268,TOP_HISTORICAL_QUINTILE,True,False
bt-1292,2018-02-19,1.0,0.9575467444734296,92.27403194753398,TOP_HISTORICAL_QUINTILE,True,False
bt-6044,2023-03-06,1.0,0.9575417834417256,92.27255448261529,TOP_HISTORICAL_QUINTILE,True,False
bt-9604,2025-10-06,1.0,0.9575151428845315,92.26462055051867,TOP_HISTORICAL_QUINTILE,True,False
bt-5607,2023-01-02,1.0,0.9572909073446632,92.1978400573778,TOP_HISTORICAL_QUINTILE,True,False
bt-5755,2023-01-16,1.0,0.9572909073446632,92.1978400573778,TOP_HISTORICAL_QUINTILE,True,False
bt-6041,2023-03-06,1.0,0.957262872713266,92.18949095040387,TOP_HISTORICAL_QUINTILE,True,False
bt-17346,2023-07-03,0.0,0.957006750071138,92.11321403035859,TOP_HISTORICAL_QUINTILE,True,False
bt-10635,2026-01-19,1.0,0.956852130237487,92.06716607227563,TOP_HISTORICAL_QUINTILE,True,False
bt-5740,2023-01-16,1.0,0.956827369285345,92.05979191296235,TOP_HISTORICAL_QUINTILE,True,False
bt-11511,2026-03-04,1.0,0.9567390002111474,92.03347436153061,TOP_HISTORICAL_QUINTILE,True,False
bt-11678,2026-03-12,1.0,0.9567390002111474,92.03347436153061,TOP_HISTORICAL_QUINTILE,True,False
bt-17303,2022-06-13,1.0,0.9567189533141384,92.02750411404443,TOP_HISTORICAL_QUINTILE,True,False
bt-7606,2024-10-07,1.0,0.95670785115247,92.02419773437074,TOP_HISTORICAL_QUINTILE,True,False
bt-993,2018-01-01,1.0,0.956645411638145,92.00560237004737,TOP_HISTORICAL_QUINTILE,True,False
bt-12373,2026-08-02,1.0,0.956609172857218,91.99480995211688,TOP_HISTORICAL_QUINTILE,True,False
bt-17301,2021-06-07,1.0,0.9565936887429056,91.99019856540166,TOP_HISTORICAL_QUINTILE,True,False
bt-6220,2023-08-07,1.0,0.9565367035625988,91.97322757835452,TOP_HISTORICAL_QUINTILE,True,False
bt-3929,2021-02-08,1.0,0.9564739944411984,91.9545519212575,TOP_HISTORICAL_QUINTILE,True,False
bt-9708,2025-10-13,1.0,0.956472015185534,91.9539624711222,TOP_HISTORICAL_QUINTILE,True,False
bt-7068,2024-02-26,1.0,0.9564116895857644,91.93599666024315,TOP_HISTORICAL_QUINTILE,True,False
bt-3676,2020-08-31,1.0,0.9563698048289576,91.92352279139844,TOP_HISTORICAL_QUINTILE,True,False
bt-1129,2018-01-15,1.0,0.9563101353239126,91.90575237474319,TOP_HISTORICAL_QUINTILE,True,False
bt-3861,2021-01-31,1.0,0.956261636871905,91.89130885457891,TOP_HISTORICAL_QUINTILE,True,False
bt-9945,2025-11-01,1.0,0.956185567743372,91.8686543997177,TOP_HISTORICAL_QUINTILE,True,False
bt-4783,2022-01-17,1.0,0.9561325628780808,91.85286880638539,TOP_HISTORICAL_QUINTILE,True,False
bt-6267,2023-08-14,1.0,0.9561099040345168,91.8461206845306,TOP_HISTORICAL_QUINTILE,True,False
bt-3967,2021-02-08,1.0,0.9561064470618482,91.84509114951703,TOP_HISTORICAL_QUINTILE,True,False
