run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-04-04,2026-04-04,DK1,midtjylland,sonderjyske,nb,10.24347657576992,44.07150768448281,0.7508766945478721,0.7670825895734305,0.7670825895734305,1.3036405904559683,,,,missing,False
2026-04-04,2026-04-04T16:00:00+00:00,DK1,midtjylland,sonderjyske,nb,10.24347657576992,44.07150768448281,0.7508766945478721,0.7670825895734305,0.7670825895734305,1.3036405904559683,,,,missing,False
2026-04-04,2026-04-04,SA1,neom sc,al fayha,nb,9.655953658399762,12.0,0.7706312690583782,0.7645036970691658,0.7645036970691658,1.3080381479300138,,,,missing,False
2026-04-04,2026-04-04T16:30:00+00:00,SA1,neom sc,al fayha,nb,9.655953658399762,12.0,0.7706312690583782,0.7645036970691658,0.7645036970691658,1.3080381479300138,,,,missing,False
2026-04-04,2026-04-04,SW1,lausanne,winterthur,nb,10.593825022279049,86.52283486494014,0.7240607815963747,0.7533006114317157,0.7533006114317157,1.3274912894327935,,,,missing,False
2026-04-04,2026-04-04T16:00:00+00:00,SW1,lausanne,winterthur,nb,10.593825022279049,86.52283486494014,0.7240607815963747,0.7533006114317157,0.7533006114317157,1.3274912894327935,,,,missing,False
2026-04-04,2026-04-04,N1,excelsior,nec nijmegen,nb,10.03269986873713,146.94998959028268,0.7823611984253345,0.7479706385882844,0.7479706385882844,1.3369508753544048,,,,missing,False
2026-04-04,2026-04-04T19:00:00+00:00,N1,excelsior,nec nijmegen,nb,10.03269986873713,146.94998959028268,0.7823611984253345,0.7479706385882844,0.7479706385882844,1.3369508753544048,,,,missing,False
2026-04-04,2026-04-04,N1,telstar,fc groningen,nb,10.158323268652088,146.94998959028268,0.7704215638265642,0.7475097860234217,0.7475097860234217,1.3377751284297796,,,,missing,False
2026-04-04,2026-04-04,SP1,atlético,barcelona,nb,10.904717482677999,48.11125522659204,0.6879170424586526,0.7474659894997061,0.7474659894997061,1.3378535131335139,,,,missing,False
2026-04-04,2026-04-04T19:00:00+00:00,SP1,atlético,barcelona,nb,10.904717482677999,48.11125522659204,0.6879170424586526,0.7474659894997061,0.7474659894997061,1.3378535131335139,,,,missing,False
