event_id,match_date,player_a,player_b,short_a,short_b,winner_side,winner_name,loser_name,score,round,sets_a,sets_b,set1_games,tournament,surface,slug
x66JqDAF,2026-04-26,Elise Mertens,Karolina Pliskova,Mertens E.,Pliskova Ka.,B,Karolina Pliskova,Elise Mertens,5-7 6-2 6-7,R32,"[5, 6, 6]","[7, 2, 7]",12,Madrid,Clay,madrid
juJVl4sR,2026-04-26,Sorana Cirstea,Coco Gauff,Cirstea S.,Gauff C.,B,Coco Gauff,Sorana Cirstea,6-4 5-7 1-6,R32,"[6, 5, 1]","[4, 7, 6]",10,Madrid,Clay,madrid
YmE7VfK8,2026-04-26,Solana Sierra,Zeynep Sonmez,Sierra S.,Sonmez Z.,A,Solana Sierra,Zeynep Sonmez,0-6 6-2 6-3,R32,"[0, 6, 6]","[6, 2, 3]",6,Madrid,Clay,madrid
GY4lX8j5,2026-04-26,Katerina Siniakova,Caty Mcnally,Siniakova K.,McNally C.,B,Caty Mcnally,Katerina Siniakova,3-6 6-2 6-7,R32,"[3, 6, 6]","[6, 2, 7]",9,Madrid,Clay,madrid
AFvFNdO0,2026-04-25,Anhelina Kalinina,Naomi Osaka,Kalinina A.,Osaka N.,B,Naomi Osaka,Anhelina Kalinina,1-6 3-6,R32,"[1, 3]","[6, 6]",7,Madrid,Clay,madrid
fqY9Jwb5,2026-04-25,Aryna Sabalenka,Jaqueline Cristian,Sabalenka A.,Cristian J.,A,Aryna Sabalenka,Jaqueline Cristian,6-1 6-4,R32,"[6, 6]","[1, 4]",7,Madrid,Clay,madrid
xAnnvQdR,2026-04-25,Hailey Baptiste,Jasmine Paolini,Baptiste H.,Paolini J.,A,Hailey Baptiste,Jasmine Paolini,7-5 6-3,R32,"[7, 6]","[5, 3]",12,Madrid,Clay,madrid
dWGLM2bs,2026-04-25,Iga Swiatek,Ann Li,Swiatek I.,Li A.,B,Ann Li,Iga Swiatek,6-7 6-2 0-3,R32,"[6, 6, 0]","[7, 2, 3]",13,Madrid,Clay,madrid
fVjaT8r9,2026-04-25,Mirra Andreeva,Dalma Galfi,Andreeva M.,Galfi D.,A,Mirra Andreeva,Dalma Galfi,6-3 6-2,R32,"[6, 6]","[3, 2]",9,Madrid,Clay,madrid
v1FXmtPa,2026-04-25,Leylah Annie Fernandez,Iva Jovic,Fernandez L.,Jovic I.,A,Leylah Annie Fernandez,Iva Jovic,3-6 6-3 6-2,R32,"[3, 6, 6]","[6, 3, 2]",9,Madrid,Clay,madrid
OtHGFZen,2026-04-25,Belinda Bencic,Diana Shnaider,Bencic B.,Shnaider D.,A,Belinda Bencic,Diana Shnaider,6-2 7-6,R32,"[6, 7]","[2, 6]",8,Madrid,Clay,madrid
Mgxah6bL,2026-04-25,Laura Samsonova,Anna Bondar,Samson L.,Bondar A.,B,Anna Bondar,Laura Samsonova,6-7 1-6,R32,"[6, 1]","[7, 6]",13,Madrid,Clay,madrid
f19hcN54,2026-04-24,Jessica Pegula,Katie Boulter,Pegula J.,Boulter K.,A,Jessica Pegula,Katie Boulter,6-4 6-4,R64,"[6, 6]","[4, 4]",10,Madrid,Clay,madrid
l4E5ihZr,2026-04-24,Caty Mcnally,Victoria Mboko,McNally C.,Mboko V.,A,Caty Mcnally,Victoria Mboko,6-4 6-1,R64,"[6, 6]","[4, 1]",10,Madrid,Clay,madrid
hMIRHfne,2026-04-24,Leolia Jeanjean,Coco Gauff,Jeanjean L.,Gauff C.,B,Coco Gauff,Leolia Jeanjean,3-6 0-6,R64,"[3, 0]","[6, 6]",9,Madrid,Clay,madrid
SMZbSzC6,2026-04-24,Anna Blinkova,Katerina Siniakova,Blinkova A.,Siniakova K.,B,Katerina Siniakova,Anna Blinkova,2-6 2-6,R64,"[2, 2]","[6, 6]",8,Madrid,Clay,madrid
KfNBTxTG,2026-04-24,Yulia Putintseva,Marta Kostyuk,Putintseva Y.,Kostyuk M.,B,Marta Kostyuk,Yulia Putintseva,1-6 3-6,R64,"[1, 3]","[6, 6]",7,Madrid,Clay,madrid
EcOUPRUP,2026-04-24,Linda Noskova,Emiliana Arango,Noskova L.,Arango E.,A,Linda Noskova,Emiliana Arango,6-3 6-2,R64,"[6, 6]","[3, 2]",9,Madrid,Clay,madrid
nXDbEkGq,2026-04-24,Sorana Cirstea,Tyra Caterina Grant,Cirstea S.,Grant T. C.,A,Sorana Cirstea,Tyra Caterina Grant,6-2 7-6,R64,"[6, 7]","[2, 6]",8,Madrid,Clay,madrid
08sON7de,2026-04-24,Simona Waltert,Jelena Ostapenko,Waltert S.,Ostapenko J.,B,Jelena Ostapenko,Simona Waltert,2-6 5-7,R64,"[2, 5]","[6, 7]",8,Madrid,Clay,madrid
8h7vJb8k,2026-04-24,Elena Gabriela Ruse,Elena Rybakina,Ruse G.,Rybakina E.,B,Elena Rybakina,Elena Gabriela Ruse,6-4 3-6 5-7,R64,"[6, 3, 5]","[4, 6, 7]",10,Madrid,Clay,madrid
lWh2FSQE,2026-04-24,Elise Mertens,Alexandra Eala,Mertens E.,Eala A.,A,Elise Mertens,Alexandra Eala,6-2 6-1,R64,"[6, 6]","[2, 1]",8,Madrid,Clay,madrid
IgD8IqNa,2026-04-24,Janice Tjen,Liudmila Samsonova,Tjen J.,Samsonova L.,B,Liudmila Samsonova,Janice Tjen,2-6 1-6,R64,"[2, 1]","[6, 6]",8,Madrid,Clay,madrid
fPcqaq0J,2026-04-24,Zeynep Sonmez,Cristina Bucsa,Sonmez Z.,Bucsa C.,A,Zeynep Sonmez,Cristina Bucsa,6-1 6-7 6-2,R64,"[6, 6, 6]","[1, 7, 2]",7,Madrid,Clay,madrid
Mg6zb0eM,2026-04-24,Karolina Pliskova,Maria Sakkari,Pliskova Ka.,Sakkari M.,A,Karolina Pliskova,Maria Sakkari,6-4 7-6,R64,"[6, 7]","[4, 6]",10,Madrid,Clay,madrid
ImbrGX4F,2026-04-24,Anastasia Potapova,Shuai Zhang,Potapova A.,Zhang S.,A,Anastasia Potapova,Shuai Zhang,6-3 6-1,R64,"[6, 6]","[3, 1]",9,Madrid,Clay,madrid
ObSSt2LN,2026-04-24,Qinwen Zheng,Sofia Kenin,Zheng Q.,Kenin S.,A,Qinwen Zheng,Sofia Kenin,1-6 6-3 6-3,R64,"[1, 6, 6]","[6, 3, 3]",7,Madrid,Clay,madrid
CAT99Hyo,2026-04-24,Magdalena Frech,Solana Sierra,Frech M.,Sierra S.,B,Solana Sierra,Magdalena Frech,2-6 4-6,R64,"[2, 4]","[6, 6]",8,Madrid,Clay,madrid
OO7fAUPH,2026-04-23,Mirra Andreeva,Panna Udvardy,Andreeva M.,Udvardy P.,A,Mirra Andreeva,Panna Udvardy,7-5 6-2,R64,"[7, 6]","[5, 2]",12,Madrid,Clay,madrid
t0OG8Vqp,2026-04-23,Hailey Baptiste,Kaitlin Quevedo,Baptiste H.,Quevedo K.,A,Hailey Baptiste,Kaitlin Quevedo,6-1 6-4,R64,"[6, 6]","[1, 4]",7,Madrid,Clay,madrid
vJ0JjTmI,2026-04-23,Leylah Annie Fernandez,Julia Grabher,Fernandez L.,Grabher J.,A,Leylah Annie Fernandez,Julia Grabher,6-2 6-3,R64,"[6, 6]","[2, 3]",8,Madrid,Clay,madrid
0CDM8MQ0,2026-04-23,Magda Linette,Iva Jovic,Linette M.,Jovic I.,B,Iva Jovic,Magda Linette,4-6 1-6,R64,"[4, 1]","[6, 6]",10,Madrid,Clay,madrid
6cEqSbdt,2026-04-23,Serrano Maria Camila Osorio,Naomi Osaka,Osorio C.,Osaka N.,B,Naomi Osaka,Serrano Maria Camila Osorio,2-6 5-7,R64,"[2, 5]","[6, 7]",8,Madrid,Clay,madrid
OzS8kcin,2026-04-23,Alycia Parks,Ann Li,Parks A.,Li A.,B,Ann Li,Alycia Parks,2-6 7-6 3-6,R64,"[2, 7, 3]","[6, 6, 6]",8,Madrid,Clay,madrid
rFX9KsED,2026-04-23,Aryna Sabalenka,Peyton Stearns,Sabalenka A.,Stearns P.,A,Aryna Sabalenka,Peyton Stearns,7-5 6-3,R64,"[7, 6]","[5, 3]",12,Madrid,Clay,madrid
8ONXjts9,2026-04-23,Laura Siegemund,Jasmine Paolini,Siegemund L.,Paolini J.,B,Jasmine Paolini,Laura Siegemund,6-3 2-6 4-6,R64,"[6, 2, 4]","[3, 6, 6]",9,Madrid,Clay,madrid
IPXXkBNc,2026-04-23,Marie Bouzkova,Anhelina Kalinina,Bouzkova M.,Kalinina A.,B,Anhelina Kalinina,Marie Bouzkova,4-6 3-6,R64,"[4, 3]","[6, 6]",10,Madrid,Clay,madrid
GQvSoDJa,2026-04-23,Dalma Galfi,Anna Kalinskaya,Galfi D.,Kalinskaya A.,A,Dalma Galfi,Anna Kalinskaya,6-3 6-3,R64,"[6, 6]","[3, 3]",9,Madrid,Clay,madrid
fJ83qACb,2026-04-23,Iga Swiatek,Daria Snigur,Swiatek I.,Snigur D.,A,Iga Swiatek,Daria Snigur,6-1 6-2,R64,"[6, 6]","[1, 2]",7,Madrid,Clay,madrid
tIVoTxk2,2026-04-23,Maneiro Jessica Bouzas,Diana Shnaider,Bouzas Maneiro J.,Shnaider D.,B,Diana Shnaider,Maneiro Jessica Bouzas,6-3 5-7 1-6,R64,"[6, 5, 1]","[3, 7, 6]",9,Madrid,Clay,madrid
px3bXLmd,2026-04-23,Xinyu 2001 Wang,Laura Samsonova,Wang Xin.,Samson L.,B,Laura Samsonova,Xinyu 2001 Wang,6-2 3-6 0-6,R64,"[6, 3, 0]","[2, 6, 6]",8,Madrid,Clay,madrid
j5ncti6E,2026-04-23,Belinda Bencic,Marcinko Petra,Bencic B.,Marcinko P.,A,Belinda Bencic,Marcinko Petra,6-4 6-2,R64,"[6, 6]","[4, 2]",10,Madrid,Clay,madrid
8h3SV3zJ,2026-04-23,Anna Bondar,Elina Monfils,Bondar A.,Svitolina E.,A,Anna Bondar,Elina Monfils,6-3 6-4,R64,"[6, 6]","[3, 4]",9,Madrid,Clay,madrid
MHxO8i6E,2026-04-23,Yulia Starodubtsewa,Jaqueline Cristian,Starodubtseva Y.,Cristian J.,B,Jaqueline Cristian,Yulia Starodubtsewa,6-3 6-7 4-6,R64,"[6, 6, 4]","[3, 7, 6]",9,Madrid,Clay,madrid
dxO699Ug,2026-04-22,Elsa Jacquemot,Tyra Caterina Grant,Jacquemot E.,Grant T. C.,B,Tyra Caterina Grant,Elsa Jacquemot,1-6 2-6,R128,"[1, 2]","[6, 6]",7,Madrid,Clay,madrid
4MH8TULP,2026-04-22,Caty Mcnally,Katie Volynets,McNally C.,Volynets K.,A,Caty Mcnally,Katie Volynets,6-1 6-2,R128,"[6, 6]","[1, 2]",7,Madrid,Clay,madrid
UFsJgkB4,2026-04-22,Elvina Kalieva,Katerina Siniakova,Kalieva E.,Siniakova K.,B,Katerina Siniakova,Elvina Kalieva,3-6 4-6,R128,"[3, 4]","[6, 6]",9,Madrid,Clay,madrid
AFM7thtK,2026-04-22,Taylor Townsend,Katie Boulter,Townsend T.,Boulter K.,B,Katie Boulter,Taylor Townsend,4-6 2-6,R128,"[4, 2]","[6, 6]",10,Madrid,Clay,madrid
dCOtZlHd,2026-04-22,Ashlyn Krueger,Sofia Kenin,Krueger A.,Kenin S.,B,Sofia Kenin,Ashlyn Krueger,6-7 4-6,R128,"[6, 4]","[7, 6]",13,Madrid,Clay,madrid
06WeVVZF,2026-04-22,Oksana Selekhmeteva,Leolia Jeanjean,Selekhmeteva O.,Jeanjean L.,B,Leolia Jeanjean,Oksana Selekhmeteva,4-6 1-6,R128,"[4, 1]","[6, 6]",10,Madrid,Clay,madrid
xdXOGWKM,2026-04-22,Karolina Pliskova,Sinja Kraus,Pliskova Ka.,Kraus S.,A,Karolina Pliskova,Sinja Kraus,2-6 6-1 6-4,R128,"[2, 6, 6]","[6, 1, 4]",8,Madrid,Clay,madrid
YJU3T94S,2026-04-22,Oleksandra Oliynykova,Simona Waltert,Oliynykova O.,Waltert S.,B,Simona Waltert,Oleksandra Oliynykova,5-7 0-6,R128,"[5, 0]","[7, 6]",12,Madrid,Clay,madrid
Qo3Qt1z3,2026-04-22,Dayana Yastremska,Solana Sierra,Yastremska D.,Sierra S.,B,Solana Sierra,Dayana Yastremska,6-7 6-7,R128,"[6, 6]","[7, 7]",13,Madrid,Clay,madrid
GC5Im9mm,2026-04-22,Yulia Putintseva,Tereza Valentova,Putintseva Y.,Valentova T.,A,Yulia Putintseva,Tereza Valentova,6-4 4-6 6-3,R128,"[6, 4, 6]","[4, 6, 3]",10,Madrid,Clay,madrid
juLbBVas,2026-04-22,Janice Tjen,Alina Charaeva,Tjen J.,Charaeva A.,A,Janice Tjen,Alina Charaeva,6-4 6-2,R128,"[6, 6]","[4, 2]",10,Madrid,Clay,madrid
2VS5MWll,2026-04-22,Talia Gibson,Emiliana Arango,Gibson T.,Arango E.,B,Emiliana Arango,Talia Gibson,3-6 2-6,R128,"[3, 2]","[6, 6]",9,Madrid,Clay,madrid
rgGZNmSk,2026-04-22,Anhelina Kalinina,Kamilla Rakhimova,Kalinina A.,Rakhimova K.,A,Anhelina Kalinina,Kamilla Rakhimova,6-2 5-7 6-2,R128,"[6, 5, 6]","[2, 7, 2]",8,Madrid,Clay,madrid
htTmXi53,2026-04-22,Anastasia Pavlyuchenkova,Alexandra Eala,Pavlyuchenkova A.,Eala A.,B,Alexandra Eala,Anastasia Pavlyuchenkova,3-6 3-6,R128,"[3, 3]","[6, 6]",9,Madrid,Clay,madrid
0h3vO8qm,2026-04-22,Alycia Parks,Elisabetta Cocciaretto,Parks A.,Cocciaretto E.,A,Alycia Parks,Elisabetta Cocciaretto,6-3 6-2,R128,"[6, 6]","[3, 2]",9,Madrid,Clay,madrid
QZz29lDd,2026-04-22,Moyuka Uchijima,Yulia Starodubtsewa,Uchijima M.,Starodubtseva Y.,B,Yulia Starodubtsewa,Moyuka Uchijima,3-6 6-1 3-6,R128,"[3, 6, 3]","[6, 1, 6]",9,Madrid,Clay,madrid
jJJsMRd2,2026-04-22,Dalma Galfi,Ajla Tomljanovic,Galfi D.,Tomljanovic A.,A,Dalma Galfi,Ajla Tomljanovic,7-6 6-4,R128,"[7, 6]","[6, 4]",13,Madrid,Clay,madrid
UkME7ma6,2026-04-22,Daria Snigur,Daria Kasatkina,Snigur D.,Kasatkina D.,A,Daria Snigur,Daria Kasatkina,6-3 3-6 7-6,R128,"[6, 3, 7]","[3, 6, 6]",9,Madrid,Clay,madrid
6ayergfA,2026-04-22,Shuai Zhang,Eva Lys,Zhang S.,Lys E.,A,Shuai Zhang,Eva Lys,6-4 6-3,R128,"[6, 6]","[4, 3]",10,Madrid,Clay,madrid
ObQYzBnp,2026-04-22,Elena Gabriela Ruse,Antonia Ruzic,Ruse G.,Ruzic A.,A,Elena Gabriela Ruse,Antonia Ruzic,6-3 4-6 6-0,R128,"[6, 4, 6]","[3, 6, 0]",9,Madrid,Clay,madrid
4GAtr5HO,2026-04-22,Zeynep Sonmez,Cirez Carlota Martinez,Sonmez Z.,Martinez Cirez C.,A,Zeynep Sonmez,Cirez Carlota Martinez,7-5 6-2,R128,"[7, 6]","[5, 2]",12,Madrid,Clay,madrid
hMxfBArp,2026-04-22,Panna Udvardy,Kimberly Birrell,Udvardy P.,Birrell K.,A,Panna Udvardy,Kimberly Birrell,6-4 1-6 6-1,R128,"[6, 1, 6]","[4, 6, 1]",10,Madrid,Clay,madrid
YowmpFPc,2026-04-21,Peyton Stearns,Lois Boisson,Stearns P.,Boisson L.,A,Peyton Stearns,Lois Boisson,6-1 6-3,R128,"[6, 6]","[1, 3]",7,Madrid,Clay,madrid
2cXRQuKt,2026-04-21,Alycia Parks,Ksenia Efremova,Parks A.,Efremova K.,A,Alycia Parks,Ksenia Efremova,6-1 7-6,F,"[6, 7]","[1, 6]",7,Madrid,Clay,madrid
vNIkqry1,2026-04-21,Anastasia Potapova,Sinja Kraus,Potapova A.,Kraus S.,B,Sinja Kraus,Anastasia Potapova,2-6 7-6 3-6,F,"[2, 7, 3]","[6, 6, 6]",8,Madrid,Clay,madrid
W2CYqRnC,2026-04-21,Anastasia Zakharova,Serrano Maria Camila Osorio,Zakharova A.,Osorio C.,B,Serrano Maria Camila Osorio,Anastasia Zakharova,0-6 3-6,R128,"[0, 3]","[6, 6]",6,Madrid,Clay,madrid
KnVPuufS,2026-04-21,Sloane Stephens,Anhelina Kalinina,Stephens S.,Kalinina A.,B,Anhelina Kalinina,Sloane Stephens,6-2 6-7 2-6,F,"[6, 6, 2]","[2, 7, 6]",8,Madrid,Clay,madrid
08DgsIBj,2026-04-21,Dalma Galfi,Darja Vidmanova,Galfi D.,Vidmanova D.,A,Dalma Galfi,Darja Vidmanova,7-5 6-3,F,"[7, 6]","[5, 3]",12,Madrid,Clay,madrid
Wr6Yvu5F,2026-04-21,Kaitlin Quevedo,Venus Williams,Quevedo K.,Williams V.,A,Kaitlin Quevedo,Venus Williams,6-2 6-4,R128,"[6, 6]","[2, 4]",8,Madrid,Clay,madrid
ILZLIllD,2026-04-21,Robin Montgomery,Magda Linette,Montgomery R.,Linette M.,B,Magda Linette,Robin Montgomery,4-6 3-6,R128,"[4, 3]","[6, 6]",10,Madrid,Clay,madrid
W2W1jV7m,2026-04-21,De Winkel Hanne Van,Daria Snigur,Vandewinkel H.,Snigur D.,B,Daria Snigur,De Winkel Hanne Van,6-7 4-6,F,"[6, 4]","[7, 6]",13,Madrid,Clay,madrid
dfsuTRjt,2026-04-21,Yulia Starodubtsewa,Anastasia Pavlyuchenkova,Starodubtseva Y.,Pavlyuchenkova A.,B,Anastasia Pavlyuchenkova,Yulia Starodubtsewa,4-6 6-0 4-6,F,"[4, 6, 4]","[6, 0, 6]",10,Madrid,Clay,madrid
6aNxyW3s,2026-04-21,Paula Badosa,Julia Grabher,Badosa P.,Grabher J.,B,Julia Grabher,Paula Badosa,6-7 6-4 0-6,R128,"[6, 6, 0]","[7, 4, 6]",13,Madrid,Clay,madrid
KtKngVPP,2026-04-21,Anna Bondar,Viktorija Golubic,Bondar A.,Golubic V.,A,Anna Bondar,Viktorija Golubic,6-2 6-3,R128,"[6, 6]","[2, 3]",8,Madrid,Clay,madrid
jPSyiqno,2026-04-21,Katie Volynets,Tamara Korpatsch,Volynets K.,Korpatsch T.,A,Katie Volynets,Tamara Korpatsch,7-5 5-7 6-2,F,"[7, 5, 6]","[5, 7, 2]",12,Madrid,Clay,madrid
C8WR3UUs,2026-04-21,Panna Udvardy,Tyra Caterina Grant,Udvardy P.,Grant T. C.,B,Tyra Caterina Grant,Panna Udvardy,6-0 3-6 2-6,F,"[6, 3, 2]","[0, 6, 6]",6,Madrid,Clay,madrid
hGZ2tXOM,2026-04-21,Maia Beatriz Haddad,Maneiro Jessica Bouzas,Haddad Maia B.,Bouzas Maneiro J.,B,Maneiro Jessica Bouzas,Maia Beatriz Haddad,1-6 1-6,R128,"[1, 1]","[6, 6]",7,Madrid,Clay,madrid
Ox9QomIa,2026-04-21,Laura Siegemund,Irina Begu,Siegemund L.,Begu I.,A,Laura Siegemund,Irina Begu,6-4 6-0,R128,"[6, 6]","[4, 0]",10,Madrid,Clay,madrid
ltOMSkqe,2026-04-21,Anna Blinkova,Elvina Kalieva,Blinkova A.,Kalieva E.,B,Elvina Kalieva,Anna Blinkova,2-6 6-3 5-7,F,"[2, 6, 5]","[6, 3, 7]",8,Madrid,Clay,madrid
GfxhPI9E,2026-04-21,Nikola Bartunkova,Alina Charaeva,Bartunkova N.,Charaeva A.,B,Alina Charaeva,Nikola Bartunkova,7-6 2-6 6-7,F,"[7, 2, 6]","[6, 6, 7]",13,Madrid,Clay,madrid
bDGalPld,2026-04-21,Leolia Jeanjean,Rebeka Masarova,Jeanjean L.,Masarova R.,A,Leolia Jeanjean,Rebeka Masarova,6-3 3-6 6-3,F,"[6, 3, 6]","[3, 6, 3]",9,Madrid,Clay,madrid
nwPhXm36,2026-04-21,Marcinko Petra,Kasintseva Victoria Jimenez,Marcinko P.,Jimenez Kasintseva V.,A,Marcinko Petra,Kasintseva Victoria Jimenez,6-0 7-5,R128,"[6, 7]","[0, 5]",6,Madrid,Clay,madrid
AeWDKAJ0,2026-04-21,Tatjana Maria,Laura Samsonova,Maria T.,Samson L.,B,Laura Samsonova,Tatjana Maria,4-6 2-6,R128,"[4, 2]","[6, 6]",10,Madrid,Clay,madrid
IT1JN5Y9,2026-04-21,Simona Waltert,Dominika Salkova,Waltert S.,Salkova D.,A,Simona Waltert,Dominika Salkova,6-0 6-2,F,"[6, 6]","[0, 2]",6,Madrid,Clay,madrid
OheOAjc5,2026-04-20,Ksenia Efremova,Lulu Radovcic,Efremova K.,Sun L.,A,Ksenia Efremova,Lulu Radovcic,6-4 7-5,SF,"[6, 7]","[4, 5]",10,Madrid,Clay,madrid
ljgAwtX8,2026-04-20,Martina Trevisan,Sinja Kraus,Trevisan M.,Kraus S.,B,Sinja Kraus,Martina Trevisan,3-6 2-6,SF,"[3, 2]","[6, 6]",9,Madrid,Clay,madrid
tWtCL7BN,2026-04-20,Anastasia Potapova,Teodora Kostovic,Potapova A.,Kostovic T.,A,Anastasia Potapova,Teodora Kostovic,6-4 7-5,SF,"[6, 7]","[4, 5]",10,Madrid,Clay,madrid
GnbGHbAk,2026-04-20,Alycia Parks,Elina Avanesyan,Parks A.,Avanesyan E.,A,Alycia Parks,Elina Avanesyan,6-1 6-2,SF,"[6, 6]","[1, 2]",7,Madrid,Clay,madrid
xzYzxTe4,2026-04-20,Ribera Marina Bassols,Anhelina Kalinina,Bassols M.,Kalinina A.,B,Anhelina Kalinina,Ribera Marina Bassols,2-6 1-6,SF,"[2, 1]","[6, 6]",8,Madrid,Clay,madrid
vNWkjJGE,2026-04-20,De Winkel Hanne Van,Linda Fruhvirtova,Vandewinkel H.,Fruhvirtova L.,A,De Winkel Hanne Van,Linda Fruhvirtova,6-2 7-5,SF,"[6, 7]","[2, 5]",8,Madrid,Clay,madrid
xxcGCCSh,2026-04-20,Diane Parry,Sloane Stephens,Parry D.,Stephens S.,B,Sloane Stephens,Diane Parry,2-6 4-6,SF,"[2, 4]","[6, 6]",8,Madrid,Clay,madrid
hnrlWcPr,2026-04-20,Da Silva Nauhany Vitoria Leme,Daria Snigur,Leme Da Silva N. V.,Snigur D.,B,Daria Snigur,Da Silva Nauhany Vitoria Leme,5-7 1-6,SF,"[5, 1]","[7, 6]",12,Madrid,Clay,madrid
Y5w4NTtB,2026-04-20,Dalma Galfi,Gormaz Leyre Romero,Galfi D.,Romero Gormaz L.,A,Dalma Galfi,Gormaz Leyre Romero,6-1 6-3,SF,"[6, 6]","[1, 3]",7,Madrid,Clay,madrid
OC1OFxu2,2026-04-20,Yulia Starodubtsewa,Lucrezia Stefanini,Starodubtseva Y.,Stefanini L.,A,Yulia Starodubtsewa,Lucrezia Stefanini,6-0 6-1,SF,"[6, 6]","[0, 1]",6,Madrid,Clay,madrid
M3iIyK1L,2026-04-20,Viktoriya Tomova,Anastasia Pavlyuchenkova,Tomova V.,Pavlyuchenkova A.,B,Anastasia Pavlyuchenkova,Viktoriya Tomova,3-6 2-6,SF,"[3, 2]","[6, 6]",9,Madrid,Clay,madrid
0hudPkCb,2026-04-20,Lola Radivojevic,Darja Vidmanova,Radivojevic L.,Vidmanova D.,B,Darja Vidmanova,Lola Radivojevic,3-6 3-6,SF,"[3, 3]","[6, 6]",9,Madrid,Clay,madrid
nmzblcoR,2026-04-20,Panna Udvardy,Julieta Pareja,Udvardy P.,Pareja J.,A,Panna Udvardy,Julieta Pareja,6-4 6-1,SF,"[6, 6]","[4, 1]",10,Madrid,Clay,madrid
rJLTry9l,2026-04-20,Tormo Sara Sorribes,Tamara Korpatsch,Sorribes Tormo S.,Korpatsch T.,B,Tamara Korpatsch,Tormo Sara Sorribes,4-6 1-3,SF,"[4, 1]","[6, 3]",10,Madrid,Clay,madrid
jqPysFw1,2026-04-20,Katie Volynets,Oceane Dodin,Volynets K.,Dodin O.,A,Katie Volynets,Oceane Dodin,6-0 4-6 6-1,SF,"[6, 4, 6]","[0, 6, 1]",6,Madrid,Clay,madrid
CEXsGoZp,2026-04-20,Tyra Caterina Grant,Veronika Erjavec,Grant T. C.,Erjavec V.,A,Tyra Caterina Grant,Veronika Erjavec,7-6 7-5,SF,"[7, 7]","[6, 5]",13,Madrid,Clay,madrid
4Wdv78dU,2026-04-20,Rebeka Masarova,Rebecca Sramkova,Masarova R.,Sramkova R.,A,Rebeka Masarova,Rebecca Sramkova,6-3 7-5,SF,"[6, 7]","[3, 5]",9,Madrid,Clay,madrid
48KTwkRi,2026-04-20,Donna Vekic,Leolia Jeanjean,Vekic D.,Jeanjean L.,B,Leolia Jeanjean,Donna Vekic,3-6 6-3 4-6,SF,"[3, 6, 4]","[6, 3, 6]",9,Madrid,Clay,madrid
YPq4SFO7,2026-04-20,Elvina Kalieva,Suzan Lamens,Kalieva E.,Lamens S.,A,Elvina Kalieva,Suzan Lamens,6-4 6-3,SF,"[6, 6]","[4, 3]",10,Madrid,Clay,madrid
p0yqz7QG,2026-04-20,Anna Blinkova,Nuria Brancaccio,Blinkova A.,Brancaccio N.,A,Anna Blinkova,Nuria Brancaccio,6-7 7-5 6-4,SF,"[6, 7, 6]","[7, 5, 4]",13,Madrid,Clay,madrid
WIbW8URH,2026-04-20,Nikola Bartunkova,Katarzyna Kawa,Bartunkova N.,Kawa K.,A,Nikola Bartunkova,Katarzyna Kawa,6-4 2-6 6-3,SF,"[6, 2, 6]","[4, 6, 3]",10,Madrid,Clay,madrid
0CodUyfe,2026-04-20,Alina Charaeva,Aliaksandra Sasnovich,Charaeva A.,Sasnovich A.,A,Alina Charaeva,Aliaksandra Sasnovich,6-3 6-4,SF,"[6, 6]","[3, 4]",9,Madrid,Clay,madrid
fexlRBsn,2026-04-20,Llaverias Ruth Roura,Dominika Salkova,Roura Llaverias R.,Salkova D.,B,Dominika Salkova,Llaverias Ruth Roura,5-7 1-6,SF,"[5, 1]","[7, 6]",12,Madrid,Clay,madrid
4Ob8EYct,2026-04-20,Simona Waltert,Despina Papamichail,Waltert S.,Papamichail D.,A,Simona Waltert,Despina Papamichail,7-5 6-3,SF,"[7, 6]","[5, 3]",12,Madrid,Clay,madrid
Cz3bc1Tp,2026-04-12,Lisa Pigato,Ribera Marina Bassols,Pigato L.,Bassols M.,A,Lisa Pigato,Ribera Marina Bassols,6-4 6-0,F,"[6, 6]","[4, 0]",10,Madrid,Clay,madrid
0QnU78L0,2026-04-11,Del Olmo Ane Mintegi,Ribera Marina Bassols,Mintegi Del Olmo A.,Bassols M.,B,Ribera Marina Bassols,Del Olmo Ane Mintegi,3-6 4-6,SF,"[3, 4]","[6, 6]",9,Madrid,Clay,madrid
rRcjFjTQ,2026-04-11,Polina Kudermetova,Lisa Pigato,Kudermetova P.,Pigato L.,B,Lisa Pigato,Polina Kudermetova,0-6 6-2 1-6,SF,"[0, 6, 1]","[6, 2, 6]",6,Madrid,Clay,madrid
Qg5EMHrA,2026-04-10,Elina Avanesyan,Del Olmo Ane Mintegi,Avanesyan E.,Mintegi Del Olmo A.,B,Del Olmo Ane Mintegi,Elina Avanesyan,3-6 3-6,QF,"[3, 3]","[6, 6]",9,Madrid,Clay,madrid
Y32ZMRKb,2026-04-10,Lisa Pigato,Lina Gjorcheska,Pigato L.,Gjorcheska L.,A,Lisa Pigato,Lina Gjorcheska,6-4 6-2,QF,"[6, 6]","[4, 2]",10,Madrid,Clay,madrid
bNJ0ZmEG,2026-04-10,Oksana Selekhmeteva,Polina Kudermetova,Selekhmeteva O.,Kudermetova P.,B,Polina Kudermetova,Oksana Selekhmeteva,3-6 6-7,QF,"[3, 6]","[6, 7]",9,Madrid,Clay,madrid
